removal_step,stage,event_type,pruning_iteration,cells_removed,area_removed_km2,cum_cells_removed,cum_area_removed_km2,cum_prop_cells_removed,cum_prop_area_removed,cells_retained,area_retained_km2
595,12,prune,32,1000,91.3279028934938,584114,52564.084082802,0.274269781838432,0.275053198013838,1545592,138541.071073974
596,12,prune,33,1000,91.2709551159223,585114,52655.3550379179,0.27473933021741,0.275530793477137,1544592,138449.800118859
597,12,prune,34,1000,91.1781575762538,586114,52746.5331954942,0.275208878596388,0.276007903356781,1543592,138358.621961282
598,12,prune,35,1000,91.0278537880218,587114,52837.5610492822,0.275678426975367,0.276484226738604,1542592,138267.594107494
599,12,prune,36,1000,90.6891223479606,588114,52928.2501716302,0.276147975354345,0.276958777633233,1541592,138176.904985146
600,12,prune,37,1000,90.2695957556719,589114,53018.5197673858,0.276617523733323,0.277431133262162,1540592,138086.635389391
601,12,prune,38,1000,89.9475272798022,590114,53108.4672946656,0.277087072112301,0.277901803596544,1539592,137996.687862111
602,12,prune,39,1000,90.0315799017279,591114,53198.4988745674,0.277556620491279,0.278372913754865,1538592,137906.656282209
603,12,prune,40,1000,89.5934215677171,592114,53288.0922961351,0.278026168870257,0.278841731152774,1537592,137817.062860641
604,12,prune,41,1000,89.6298923766089,593114,53377.7221885117,0.278495717249235,0.279310739392259,1536592,137727.432968265
605,12,prune,42,1000,89.5331509736126,594114,53467.2553394853,0.278965265628214,0.279779241410953,1535592,137637.899817291
606,12,prune,43,1000,89.2123674651396,595114,53556.4677069504,0.279434814007192,0.280246064858975,1534592,137548.687449826
607,12,prune,44,1000,89.4608460309134,596114,53645.9285529814,0.27990436238617,0.28071418852606,1533592,137459.226603795
608,12,prune,45,1000,88.7377536686548,597114,53734.66630665,0.280373910765148,0.2811785284524,1532592,137370.488850126
609,12,prune,46,1000,90.8072992784105,598114,53825.4736059284,0.280843459144126,0.281653697733961,1531592,137279.681550848
610,12,prune,47,1000,88.4000283983322,599114,53913.8736343268,0.281313007523104,0.282116270438113,1530592,137191.28152245
611,12,prune,48,1000,90.0233939681285,600114,54003.8970282949,0.281782555902082,0.282587337761725,1529592,137101.258128482
612,12,prune,49,1000,88.4019123537277,601114,54092.2989406486,0.28225210428106,0.283049920324091,1528592,137012.856216128
613,12,prune,50,1001,89.3613370736941,602115,54181.6602777223,0.282722122208418,0.283517523288545,1527591,136923.494879054
614,12,fragmentation,,15,1.32300197695065,602130,54182.9832796993,0.282729165434102,0.283524446189059,1527576,136922.171877077
615,12,distance,,1,0.0874689872941971,602131,54183.0707486866,0.282729634982481,0.283524903889885,1527575,136922.08440809
616,13,prune,1,1002,89.8906572257333,603133,54272.9614059123,0.283200122458217,0.283995276639128,1526573,136832.193750864
617,13,prune,2,1000,90.1720379435105,604133,54363.1334438558,0.283669670837195,0.284467121775224,1525573,136742.021712921
618,13,prune,3,1000,91.5085562651746,605133,54454.642000121,0.284139219216174,0.284945960539098,1524573,136650.513156655
619,13,prune,4,1000,91.140717261339,606133,54545.7827173823,0.284608767595152,0.285422874504012,1523573,136559.372439394
620,13,prune,5,1001,90.9572174117054,607134,54636.739934794,0.285078785522509,0.285898828265369,1522572,136468.415221982
621,13,prune,6,1002,91.4267829963711,608136,54728.1667177904,0.285549272998245,0.286377239132525,1521570,136376.988438986
622,13,prune,7,1001,90.41913952175,609137,54818.5858573121,0.286019290925602,0.286850377282291,1520569,136286.569299464
623,13,prune,8,1001,88.1753721506056,610138,54906.7612294627,0.286489308852959,0.28731177442293,1519568,136198.393927314
624,13,prune,9,1000,90.4715269741358,611138,54997.2327564369,0.286958857231937,0.28778518670163,1518568,136107.92240034
625,13,prune,10,1000,87.8586437982091,612138,55085.0914002351,0.287428405610915,0.288244926491099,1517568,136020.063756541
626,13,prune,11,1000,90.5202878979811,613138,55175.6116881331,0.287897953989893,0.28871859392212,1516568,135929.543468643
627,13,prune,12,1000,87.5874047665511,614138,55263.1990928996,0.288367502368872,0.289176914393353,1515568,135841.956063877
628,13,prune,13,1000,90.1933061237486,615138,55353.3923990234,0.28883705074785,0.289648870819907,1514568,135751.762757753
629,13,prune,14,1001,88.4090587436856,616139,55441.801457767,0.289307068675207,0.290111490777339,1513567,135663.353699009
630,13,prune,15,1000,89.4298048450583,617139,55531.2312626121,0.289776617054185,0.290579452014552,1512567,135573.923894164
631,13,prune,16,1000,86.8750333157199,618139,55618.1062959278,0.290246165433163,0.291034044844581,1511567,135487.048860849
632,13,prune,17,1000,90.6747858695792,619139,55708.7810817974,0.290715713812141,0.291508520720416,1510567,135396.374074979
633,13,prune,18,1000,87.4559178872505,620139,55796.2369996847,0.291185262191119,0.291966153157466,1509567,135308.918157092
634,13,prune,19,1000,86.5022865929458,621139,55882.7392862776,0.291654810570098,0.292418795507809,1508567,135222.415870499
635,13,prune,20,1000,90.911426070782,622139,55973.6507123484,0.292124358949076,0.292894509655846,1507567,135131.504444428
636,13,prune,21,1000,87.4935680243781,623139,56061.1442803728,0.292593907328054,0.293352339105567,1506567,135044.010876404
637,13,prune,22,1000,89.6074398085711,624139,56150.7517201813,0.293063455707032,0.293821229857023,1505567,134954.403436595
638,13,prune,23,1000,86.8856483737037,625139,56237.637368555,0.29353300408601,0.294275878232691,1504567,134867.517788221
639,13,prune,24,1000,90.6139016470714,626139,56328.2512702021,0.294002552464988,0.294750035518363,1503567,134776.903886574
640,13,prune,25,1000,87.3651994382117,627139,56415.6164696403,0.294472100843966,0.29520719325106,1502567,134689.538687136
641,13,prune,26,1001,90.7674789937598,628140,56506.3839486341,0.294942118771323,0.295682154164173,1501566,134598.771208142
642,13,prune,27,1000,87.210071907296,629140,56593.5940205414,0.295411667150302,0.296138500157747,1500566,134511.561136235
643,13,prune,28,1000,86.457034534888,630140,56680.0510550763,0.29588121552928,0.296590905716687,1499566,134425.1041017
644,13,prune,29,1000,90.1392257410332,631140,56770.1902808173,0.296350763908258,0.297062579155674,1498566,134334.964875959
645,13,prune,30,1000,87.5002649384397,632140,56857.6905457557,0.296820312287236,0.29752044364848,1497566,134247.464611021
646,13,prune,31,1001,90.8901079685864,633141,56948.5806537243,0.297290330214593,0.297996046244831,1496565,134156.574503052
647,13,prune,32,1000,87.1928022575128,634141,57035.7734559818,0.297759878593571,0.298452301871143,1495565,134069.381700795
648,13,prune,33,1000,91.0937765965358,635141,57126.8672325784,0.298229426972549,0.298928970208644,1494565,133978.287924198
649,13,prune,34,1000,87.3567669999038,636141,57214.2239995783,0.298698975351527,0.299386083816743,1493565,133890.931157198
650,13,prune,35,1000,90.5721797410263,637141,57304.7961793193,0.299168523730506,0.299860022783312,1492565,133800.358977457
651,13,prune,36,1000,87.2039697811034,638141,57392.0001491004,0.299638072109484,0.300316336846161,1491565,133713.155007676
652,13,prune,37,1000,90.2693646871703,639141,57482.2695137876,0.300107620488462,0.300788691265973,1490565,133622.885642989
653,13,prune,38,1000,86.9699443406342,640141,57569.2394581282,0.30057716886744,0.301243780738935,1489565,133535.915698648
654,13,prune,39,1000,90.0742083935376,641141,57659.3136665218,0.301046717246418,0.301715113960269,1488565,133445.841490255
655,13,prune,40,1001,87.2279079305219,642142,57746.5415744523,0.301516735173775,0.302171553284781,1487564,133358.613582324
656,13,prune,41,1000,86.4984572648866,643142,57833.0400317172,0.301986283552753,0.302624175597319,1486564,133272.115125059
657,13,prune,42,1001,89.899025392941,644143,57922.9390571101,0.30245630148011,0.303094592134848,1485563,133182.216099666
658,13,prune,43,1000,87.0349584179522,645143,58009.9740155281,0.302925849859089,0.303550021808352,1484563,133095.181141248
659,13,prune,44,1000,90.1926839928779,646143,58100.1666995209,0.303395398238067,0.304021974979468,1483563,133004.988457256
660,13,prune,45,1000,87.0880055807244,647143,58187.2547051017,0.303864946617045,0.304477682233986,1482563,132917.900451675
661,13,prune,46,1000,89.389334318348,648143,58276.64403942,0.304334494996023,0.304945431700216,1481563,132828.511117356
662,13,prune,47,1000,86.7648894527525,649143,58363.4089288728,0.304804043375001,0.305399448178116,1480563,132741.746227904
663,13,prune,48,1000,87.5503386372191,650143,58450.95926751,0.305273591753979,0.305857574692628,1479563,132654.195889267
664,13,prune,49,1000,89.7346988692163,651143,58540.6939663792,0.305743140132957,0.30632713135527,1478563,132564.461190397
665,13,prune,50,1000,86.754619870737,652143,58627.4485862499,0.306212688511935,0.30678109409531,1477563,132477.706570527
666,13,fragmentation,,17,1.46467405743229,652160,58628.9132603074,0.306220670834378,0.306788758326326,1477546,132476.241896469
667,14,prune,1,1003,86.7672420456101,653163,58715.680502353,0.306691627858493,0.307242787114688,1476543,132389.474654424
668,14,prune,2,1001,88.3970222200641,654164,58804.077524573,0.30716164578585,0.307705344088348,1475542,132301.077632203
669,14,prune,3,1000,87.7329345197941,655164,58891.8104590928,0.307631194164828,0.308164426076209,1474542,132213.344697684
670,14,prune,4,1001,87.8008889924939,656165,58979.6113480853,0.308101212092186,0.30862386365088,1473541,132125.543808691
671,14,prune,5,1006,89.0098074466084,657171,59068.6211555319,0.308573577761438,0.309089627158796,1472535,132036.534001245
672,14,prune,6,1004,89.5453393854774,658175,59158.1664949174,0.309045004333932,0.309558192956051,1471531,131946.988661859
673,14,prune,7,1001,88.9470840655151,659176,59247.1135789829,0.309515022261289,0.310023628249999,1470530,131858.041577794
674,14,prune,8,1001,89.2429109285174,660177,59336.3564899114,0.309985040188646,0.310490611523451,1469529,131768.798666865
675,14,prune,9,1002,89.8611621518465,661179,59426.2176520633,0.310455527664382,0.310960829933195,1468527,131678.937504713
676,14,prune,10,1002,89.6291716367273,662181,59515.8468237,0.310926015140118,0.31142983440125,1467525,131589.308333076
677,14,prune,11,1000,87.9966609502108,663181,59603.8434846502,0.311395563519096,0.311890296395998,1466525,131501.311672126
678,14,prune,12,1000,87.0740364030707,664181,59690.9175210533,0.311865111898074,0.312345930553704,1465525,131414.237635723
679,14,prune,13,1001,91.1583726141908,665182,59782.0758936675,0.312335129825431,0.312822936904157,1464524,131323.079263109
680,14,prune,14,1005,88.0133229792331,666187,59870.0892166467,0.312807025946304,0.313283486086659,1463519,131235.06594013
681,14,prune,15,1000,86.5731638694664,667187,59956.6623805162,0.313276574325282,0.313736499318031,1462519,131148.49277626
682,14,prune,16,1000,91.0655815202615,668187,60047.7279620364,0.313746122704261,0.314213020118558,1461519,131057.42719474
683,14,prune,17,1000,87.585875190337,669187,60135.3138372268,0.314215671083239,0.314671332585946,1460519,130969.84131955
684,14,prune,18,1000,86.7023769273261,670187,60222.0162141541,0.314685219462217,0.315125021953227,1459519,130883.138942622
685,14,prune,19,1000,90.9273067656909,671187,60312.9435209198,0.315154767841195,0.315600819200513,1458519,130792.211635857
686,14,prune,20,1000,88.3968375408793,672187,60401.3403584607,0.315624316220173,0.316063375207798,1457519,130703.814798316
687,14,prune,21,1000,90.3717989373897,673187,60491.7121573981,0.316093864599151,0.316536265637484,1456519,130613.442999378
688,14,prune,22,1001,87.4127493523294,674188,60579.1249067504,0.316563882526508,0.316993672185626,1455518,130526.030250026
689,14,prune,23,1000,86.3302302522706,675188,60665.4551370027,0.317033430905487,0.317445414213105,1454518,130439.700019774
690,14,prune,24,1000,91.1003465126333,676188,60756.5554835153,0.317502979284465,0.317922116929146,1453518,130348.599673261
691,14,prune,25,1000,88.2926983424235,677188,60844.8481818577,0.317972527663443,0.318384128005038,1452518,130260.306974919
692,14,prune,26,1000,89.6345616422508,678188,60934.4827435,0.318442076042421,0.318853160677488,1451518,130170.672413277
693,14,prune,27,1000,87.2631963016498,679188,61021.7459398016,0.318911624421399,0.319309784656209,1450518,130083.409216975
694,14,prune,28,1000,87.3555416279315,680188,61109.1014814296,0.319381172800377,0.319766891852277,1449518,129996.053675347
695,14,prune,29,1000,86.5282751275277,681188,61195.6297565571,0.319850721179355,0.320219670193377,1448518,129909.525400219
696,14,prune,30,1000,88.2927341934047,682188,61283.9224907505,0.320320269558333,0.320681681456867,1447518,129821.232666026
697,14,prune,31,1000,86.6282555457852,683188,61370.5507462963,0.320789817937312,0.321134982967623,1446518,129734.60441048
698,14,prune,32,1000,86.2263169100491,684188,61456.7770632063,0.32125936631629,0.321586181245551,1445518,129648.37809357
699,14,prune,33,1000,86.3413039764146,685188,61543.1183671827,0.321728914695268,0.322037981218742,1444518,129562.036789594
700,14,prune,34,1000,86.0685022385913,686188,61629.1868694213,0.322198463074246,0.322488353696491,1443518,129475.968287355
701,14,prune,35,1000,85.9977974436709,687188,61715.184666865,0.322668011453224,0.32293835619576,1442518,129389.970489911
702,14,prune,36,1000,86.2567292561102,688188,61801.4413961211,0.323137559832202,0.323389713613017,1441518,129303.713760655
703,14,prune,37,1000,86.284365350079,689188,61887.7257614712,0.32360710821118,0.323841215642249,1440518,129217.429395305
704,14,prune,38,1000,89.8839163336774,690188,61977.6096778049,0.324076656590158,0.324311553118284,1439518,129127.545478972
705,14,prune,39,1000,86.8196858337944,691188,62064.4293636387,0.324546204969137,0.32476585633037,1438518,129040.725793138
706,14,prune,40,1000,86.1242922097251,692188,62150.5536558484,0.325015753348115,0.325216520741484,1437518,128954.601500928
707,14,prune,41,1000,88.1179919555688,693188,62238.671647804,0.325485301727093,0.325677617627559,1436518,128866.483508973
708,14,prune,42,1000,86.6988611977097,694188,62325.3705090017,0.325954850106071,0.326131288598008,1435518,128779.784647775
709,14,prune,43,1000,86.1977448288947,695188,62411.5682538306,0.326424398485049,0.326582337366201,1434518,128693.586902946
710,14,prune,44,1000,86.1790794423605,696188,62497.7473332729,0.326893946864027,0.32703328846363,1433518,128607.407823504
711,14,prune,45,1000,86.1451294202832,697188,62583.8924626932,0.327363495243005,0.327484061910059,1432518,128521.262694083
712,14,prune,46,1000,86.4787907897255,698188,62670.3712534829,0.327833043621984,0.327936581313415,1431518,128434.783903294
713,14,prune,47,1000,87.5027326829254,699188,62757.8739861659,0.328302592000962,0.328394458719239,1430518,128347.281170611
714,14,prune,48,1000,86.4572398854588,700188,62844.3312260513,0.32877214037994,0.328846865352721,1429518,128260.823930725
715,14,prune,49,1000,86.1111809571282,701188,62930.4424070084,0.329241688758918,0.329297461156306,1428518,128174.712749768
716,14,prune,50,1000,86.6808273115579,702188,63017.12323432,0.329711237137896,0.329751037760456,1427518,128088.031922456
717,14,fragmentation,,13,1.11817167149007,702201,63018.2414059915,0.329717341266823,0.329756888841085,1427505,128086.913750785
718,14,distance,,1,0.0858945441169739,702202,63018.3273005356,0.329717810815202,0.329757338303289,1427504,128086.827856241
719,15,prune,1,1001,86.2934826826185,703203,63104.6207832182,0.330187828742559,0.330208888040981,1426503,128000.534373558
720,15,prune,2,1000,87.7455136779937,704203,63192.3662968962,0.330657377121537,0.330668035852069,1425503,127912.78885988
721,15,prune,3,1001,89.1728569043356,705204,63281.5391538006,0.331127395048894,0.331134652552342,1424502,127823.616002976
722,15,prune,4,1000,89.8484019698753,706204,63371.3875557704,0.331596943427872,0.331604804191612,1423502,127733.767601006
723,15,prune,5,1002,90.2562140967333,707206,63461.6437698672,0.332067430903608,0.33207708979805,1422500,127643.511386909
724,15,prune,6,1006,90.0236337200936,708212,63551.6674035873,0.33253979657286,0.332548158376217,1421494,127553.487753189
725,15,prune,7,1000,89.3718649296157,709212,63641.0392685169,0.333009344951838,0.333015816430006,1420494,127464.11588826
726,15,prune,8,1000,89.8942880962175,710212,63730.9335566131,0.333478893330817,0.333486208178583,1419494,127374.221600163
727,15,prune,9,1000,90.8752511341029,711212,63821.8088077472,0.333948441709795,0.33396173303326,1418494,127283.346349029
728,15,prune,10,1000,90.7555098269542,712212,63912.5643175742,0.334417990088773,0.33443663131506,1417494,127192.590839202
729,15,prune,11,1005,89.7441553329824,713217,64002.3084729071,0.334889886209646,0.334906237460741,1416489,127102.846683869
730,15,prune,12,1000,90.5030675641008,714217,64092.8115404712,0.335359434588624,0.335379814782556,1415489,127012.343616305
731,15,prune,13,1000,90.9763161361407,715217,64183.7878566074,0.335828982967602,0.335855868482214,1414489,126921.367300169
732,15,prune,14,1000,90.7837666196679,716217,64274.571623227,0.33629853134658,0.336330914623932,1413489,126830.583533549
733,15,prune,15,1000,90.6286387191196,717217,64365.2002619462,0.336768079725558,0.336805149024594,1412489,126739.95489483
734,15,prune,16,1000,91.073186204387,718217,64456.2734481505,0.337237628104537,0.337281709618313,1411489,126648.881708626
735,15,prune,17,1000,91.1000356372333,719217,64547.3734837878,0.337707176483515,0.33775841070763,1410489,126557.781672989
736,15,prune,18,1000,91.2384777743905,720217,64638.6119615622,0.338176724862493,0.338235836226054,1409489,126466.543195214
737,15,prune,19,1005,91.6679993954918,721222,64730.2799609577,0.338648620983366,0.338715509311379,1408484,126374.875195819
738,15,prune,20,1000,91.1726693298712,722222,64821.4526302875,0.339118169362344,0.33919259047256,1407484,126283.702526489
739,15,prune,21,1000,90.5863103350294,723222,64912.0389406226,0.339587717741322,0.339666603380588,1406484,126193.116216154
740,15,prune,22,1000,89.8626254530087,724222,65001.9015660756,0.3400572661203,0.34013682944738,1405484,126103.253590701
741,15,prune,23,1000,90.8546279739408,725222,65092.7561940495,0.340526814499278,0.34061224638681,1404484,126012.398962727
742,15,prune,24,1006,89.7691211508528,726228,65182.5253152004,0.34099918016853,0.341081983171656,1403478,125922.629841576
743,15,prune,25,1000,90.9391343977995,727228,65273.4644495982,0.341468728547508,0.341557842309643,1402478,125831.690707178
744,15,prune,26,1000,90.9711104288535,728228,65364.435560027,0.341938276926487,0.342033868769287,1401478,125740.719596749
745,15,prune,27,1000,91.0751565354253,729228,65455.5107165624,0.342407825305465,0.342510439673199,1400478,125649.644440214
746,15,prune,28,1000,90.3398757173693,730228,65545.8505922798,0.342877373684443,0.342983163057575,1399478,125559.304564497
747,15,prune,29,1000,90.0398929251698,731228,65635.890485205,0.343346922063421,0.343454316715629,1398478,125469.264671572
748,15,prune,30,1000,89.7909468907331,732228,65725.6814320957,0.343816470442399,0.343924167708488,1397478,125379.473724681
749,15,prune,31,1000,88.0259927086921,733228,65813.7074248044,0.344286018821377,0.344384783188151,1396478,125291.447731972
750,15,prune,32,1000,89.3343982610092,734228,65903.0418230654,0.344755567200355,0.344852245189308,1395478,125202.113333711
751,15,prune,33,1000,87.3946040219587,735228,65990.4364270874,0.345225115579334,0.345309556787994,1394478,125114.718729689
752,15,prune,34,1000,88.5189310675979,736228,66078.955358155,0.345694663958312,0.345772751676667,1393478,125026.199798622
753,15,prune,35,1000,88.5716297453805,737228,66167.5269879004,0.34616421233729,0.346236222322829,1392478,124937.628168876
754,15,prune,36,1000,89.0503001941984,738228,66256.5772880946,0.346633760716268,0.346702197718004,1391478,124848.577868682
755,15,prune,37,1000,89.070925919314,739228,66345.6482140139,0.347103309095246,0.347168281041849,1390478,124759.506942763
756,15,prune,38,1002,89.6363259643256,740230,66435.2845399782,0.347573796570982,0.347637322946505,1389476,124669.870616798
757,15,prune,39,1000,88.0378325614974,741230,66523.3223725397,0.34804334494996,0.348098000380817,1388476,124581.832784237
758,15,prune,40,1000,87.5517826905448,742230,66610.8741552302,0.348512893328938,0.348556134451657,1387476,124494.281001546
759,15,prune,41,1000,88.0833828236565,743230,66698.9575380539,0.348982441707916,0.349017050237793,1386476,124406.197618723
760,15,prune,42,1000,87.8873596850194,744230,66786.8448977389,0.349451990086895,0.349476940289492,1385476,124318.310259038
761,15,prune,43,1000,87.7962886380785,745230,66874.641186377,0.349921538465873,0.349936353791792,1384476,124230.513970399
762,15,prune,44,1000,89.7237103572532,746230,66964.3648967342,0.350391086844851,0.350405852954615,1383476,124140.790260042
763,15,prune,45,1000,88.7688787917676,747230,67053.133775526,0.350860635223829,0.350870355750047,1382476,124052.02138125
764,15,prune,46,1000,88.6074773140457,748230,67141.7412528401,0.351330183602807,0.351334013976542,1381476,123963.413903936
765,15,prune,47,1000,87.5877710234716,749230,67229.3290238635,0.351799731981785,0.351792336364295,1380476,123875.826132913
766,15,prune,48,1001,88.1554837555303,750231,67317.4845076191,0.352269749909142,0.352253629434507,1379475,123787.670649157
767,15,prune,49,1000,88.7416728025637,751231,67406.2261804216,0.352739298288121,0.352717989868582,1378475,123698.928976355
768,15,prune,50,1000,89.9348846350361,752231,67496.1610650566,0.353208846667099,0.353188594047528,1377475,123608.99409172
769,15,fragmentation,,14,1.27724697478777,752245,67497.4383120314,0.353215420344404,0.353195277524872,1377461,123607.716844745
770,16,prune,1,1000,90.0953977458675,753245,67587.5337097773,0.353684968723382,0.35366672162418,1376461,123517.621446999
771,16,prune,2,1000,89.9218014828234,754245,67677.4555112601,0.354154517102361,0.354137257342638,1375461,123427.699645516
772,16,prune,3,1001,90.9013255138458,755246,67768.356836774,0.354624535029718,0.354612918637276,1374460,123336.798320002
773,16,prune,4,1000,90.2459426119164,756246,67858.6027793859,0.355094083408696,0.355085150495898,1373460,123246.552377391
774,16,prune,5,1000,89.2524604922552,757246,67947.8552398782,0.355563631787674,0.355552183739554,1372460,123157.299916898
775,16,prune,6,1000,87.3074410446456,758246,68035.1626809228,0.356033180166652,0.35600903923868,1371460,123069.992475854
776,16,prune,7,1000,88.1107276859745,759246,68123.2734086088,0.35650272854563,0.356470098112856,1370460,122981.881748168
777,16,prune,8,1000,87.810468455124,760246,68211.0838770639,0.356972276924608,0.356929585814186,1369460,122894.071279713
778,16,prune,9,1000,89.0642320023023,761246,68300.1481090662,0.357441825303587,0.357395634110629,1368460,122805.00704771
779,16,prune,10,1000,88.3379041929593,762246,68388.4860132592,0.357911373682565,0.357857881736134,1367460,122716.669143517
780,16,prune,11,1000,87.967491376223,763246,68476.4535046354,0.358380922061543,0.358318191094633,1366460,122628.701652141
781,16,prune,12,1000,87.4988738340654,764246,68563.9523784694,0.358850470440521,0.358776048308178,1365460,122541.202778307
782,16,prune,13,1000,87.008920819199,765246,68650.9612992886,0.359320018819499,0.359231341734186,1364460,122454.193857488
783,16,prune,14,1000,87.3265722923083,766246,68738.287871581,0.359789567198477,0.359688297341797,1363460,122366.867285196
784,16,prune,15,1000,88.0330903767293,767246,68826.3209619577,0.360259115577455,0.360148949961579,1362460,122278.834194819
785,16,prune,16,1000,88.8051443184741,768246,68915.1261062762,0.360728663956433,0.360613642524402,1361460,122190.0290505
786,16,prune,17,1000,89.560089333468,769246,69004.6861956096,0.361198212335412,0.361082285504022,1360460,122100.468961167
787,16,prune,18,1000,90.1408807229896,770246,69094.8270763326,0.36166776071439,0.361553967603069,1359460,122010.328080444
788,16,prune,19,1000,89.7999443547192,771246,69184.6270206873,0.362137309093368,0.362023865677148,1358460,121920.528136089
789,16,prune,20,1000,89.9187093089496,772246,69274.5457299963,0.362606857472346,0.362494385215122,1357460,121830.60942678
790,16,prune,21,1000,90.109109454302,773246,69364.6548394506,0.363076405851324,0.362965901063977,1356460,121740.500317326
791,16,prune,22,1000,90.2813556311764,774246,69454.9361950818,0.363545954230302,0.363438318229057,1355460,121650.218961695
792,16,prune,23,1000,90.3131242434432,775246,69545.2493193252,0.36401550260928,0.363910901630427,1354460,121559.905837451
793,16,prune,24,1000,90.3146777564675,776246,69635.5639970817,0.364485050988258,0.364383493160898,1353460,121469.591159695
794,16,prune,25,1001,90.6710360633794,777247,69726.235033145,0.364955068915616,0.364857949415043,1352459,121378.920123631
795,16,prune,26,1001,89.292455098922,778248,69815.527488244,0.365425086842973,0.365325191939326,1351458,121289.627668532
796,16,prune,27,1001,88.7563594975231,779249,69904.2838477415,0.36589510477033,0.365789629224781,1350457,121200.871309035
797,16,prune,28,1000,89.2922943636624,780249,69993.5761421052,0.366364653149308,0.366256870907981,1349457,121111.579014671
798,16,prune,29,1000,90.0031802165818,781249,70083.5793223217,0.366834201528286,0.366727832458666,1348457,121021.575834455
799,16,prune,30,1000,90.4529628580512,782249,70174.0322851798,0.367303749907264,0.367201147596522,1347457,120931.122871597
800,16,prune,31,1000,90.6729860802931,783249,70264.7052712601,0.367773298286242,0.367675614054562,1346457,120840.449885516
801,16,prune,32,1000,90.4665321410269,784249,70355.1718034011,0.36824284666522,0.368149000196693,1345457,120749.983353375
802,16,prune,33,1000,90.1324812398052,785249,70445.3042846409,0.368712395044199,0.368620638343586,1344457,120659.850872136
803,16,prune,34,1028,92.8139939190508,786277,70538.11827856,0.369195090777788,0.369106308098768,1343429,120567.036878216
804,16,prune,35,1059,95.0786441638293,787336,70633.1969227238,0.369692342511126,0.369603828137334,1342370,120471.958234053
805,16,prune,36,1002,90.1552621435249,788338,70723.3521848673,0.370162829986862,0.370075585490345,1341368,120381.802971909
806,16,prune,37,1002,90.5616104373991,789340,70813.9137953047,0.370633317462598,0.370549469150695,1340366,120291.241361472
807,16,prune,38,1002,89.6989245503668,790342,70903.6127198551,0.371103804938334,0.3710188386163,1339364,120201.542436921
808,16,prune,39,1000,89.9901893687568,791342,70993.6029092238,0.371573353317312,0.371489732189501,1338364,120111.552247553
809,16,prune,40,1000,90.4570062839192,792342,71084.0599155078,0.37204290169629,0.371963068485477,1337364,120021.095241269
810,16,prune,41,1000,91.063049256832,793342,71175.1229647646,0.372512450075269,0.372439576035376,1336364,119930.032192012
811,16,prune,42,1013,92.5735191031695,794355,71267.6964838678,0.372988102583173,0.372923987452887,1335351,119837.458672909
812,16,prune,43,1016,91.5791974650532,795371,71359.2756813328,0.373465163736215,0.373403195862466,1334335,119745.879475444
813,16,prune,44,1000,87.9253725656791,796371,71447.2010538985,0.373934712115193,0.373863284824973,1333335,119657.954102878
814,16,prune,45,1003,88.1248195273454,797374,71535.3258734259,0.374405669139308,0.374324417437827,1332332,119569.829283351
815,16,prune,46,1002,88.3654070377784,798376,71623.6912804636,0.374876156615045,0.374786808978051,1331330,119481.463876313
816,16,prune,47,1005,89.6017907712972,799381,71713.2930712349,0.375348052735918,0.37525567016967,1330325,119391.862085542
817,16,prune,48,1000,90.1402281879464,800381,71803.4332994229,0.375817601114896,0.375727348854183,1329325,119301.721857354
818,16,prune,49,1001,90.899364086524,801382,71894.3326635094,0.376287619042253,0.376202999885218,1328324,119210.822493267
819,16,prune,50,1001,89.9674104623743,802383,71984.3000739718,0.37675763696961,0.376673774262752,1327323,119120.855082805
820,16,fragmentation,,20,1.80841128967893,802403,71986.1084852614,0.37676702793719,0.376683237174876,1327303,119119.046671515
821,16,distance,,3,0.269052419947863,802406,71986.3775376814,0.376768436582326,0.376684645051182,1327300,119118.777619095
822,17,prune,1,1005,90.3886509418,803411,72076.7661886232,0.377240332703199,0.377157623662709,1326295,119028.388968153
823,17,prune,2,1001,90.0753223731242,804412,72166.8415109963,0.377710350630557,0.377628962713188,1325294,118938.31364578
824,17,prune,3,1000,89.0412579638674,805412,72255.8827689602,0.378179899009535,0.378094890792893,1324294,118849.272387816
825,17,prune,4,1023,90.0550506392932,806435,72345.9378195995,0.378660247001229,0.378566123767039,1323271,118759.217337177
826,17,prune,5,1006,88.6958610425477,807441,72434.633680642,0.379132612670481,0.379030244480946,1322265,118670.521476134
827,17,prune,6,1000,87.2450023544645,808441,72521.8786829965,0.379602161049459,0.379486773255812,1321265,118583.27647378
828,17,prune,7,1000,86.9252135541649,809441,72608.8038965507,0.380071709428438,0.379941628665039,1320265,118496.351260226
829,17,prune,8,1001,87.146471888234,810442,72695.9503684389,0.380541727355795,0.380397641857445,1319264,118409.204788338
830,17,prune,9,1000,87.4100469135283,811442,72783.3604153524,0.381011275734773,0.380855034264478,1318264,118321.794741424
831,17,prune,10,1000,87.0844098879726,812442,72870.4448252404,0.381480824113751,0.381310722703738,1317264,118234.710331536
832,17,prune,11,1000,88.1007065966054,813442,72958.545531837,0.381950372492729,0.381771729140348,1316264,118146.609624939
833,17,prune,12,1031,90.6222770586551,814473,73049.1678088956,0.382434476871456,0.382245930252214,1315233,118055.987347881
834,17,prune,13,1000,88.0871449349634,815473,73137.2549538306,0.382904025250434,0.382706865724429,1314233,117967.900202946
