"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.46378 0.8114 0.8114
0.46388 0.7998 0.7998
0.46398 0.8665 0.8665
0.46408 0.9257 0.9257
0.46417 1.0419 1.0419
0.46427 0.9060 0.9060
0.46437 0.7491 0.7491
0.46447 0.7204 0.7204
0.46457 0.8034 0.8034
0.46467 0.9234 0.9234
0.46477 0.7132 0.7132
0.46487 0.8371 0.8371
0.46497 0.9114 0.9114
0.46507 0.9102 0.9102
0.46517 0.9668 0.9668
0.46527 0.9874 0.9874
0.46537 0.9760 0.9760
0.46547 0.9269 0.9269
0.46557 0.7910 0.7910
0.46567 0.7892 0.7892
0.46577 0.8569 0.8569
0.46587 0.9734 0.9734
0.46597 0.8725 0.8725
0.46607 0.8731 0.8731
0.46617 0.8066 0.8066
0.46627 0.8880 0.8880
0.46636 0.8341 0.8341
0.46646 0.9940 0.9940
0.46656 1.0183 1.0183
0.46666 0.9018 0.9018
0.46676 0.8533 0.8533
0.46686 1.0563 1.0563
0.46696 0.7850 0.7850
0.46706 0.9844 0.9844
0.46716 0.9488 0.9488
0.46726 0.9635 0.9635
0.46736 0.9533 0.9533
0.46746 0.9964 0.9964
0.46756 1.0323 1.0323
0.46766 0.7808 0.7808
0.46776 0.8198 0.8198
0.46786 0.7974 0.7974
0.46796 0.8060 0.8060
0.46806 0.6305 0.6305
0.46816 0.6401 0.6401
0.46826 0.6880 0.6880
0.46836 0.8108 0.8108
0.46846 0.7752 0.7752
0.46855 0.6928 0.6928
0.46865 0.6539 0.6539
0.46875 0.6084 0.6084
0.46885 0.8210 0.8210
0.46895 0.8240 0.8240
0.46905 0.8431 0.8431
0.46915 0.8231 0.8231
0.46925 0.8114 0.8114
0.46935 0.6796 0.6796
0.46945 0.8647 0.8647
0.46955 0.6635 0.6635
0.46965 0.7305 0.7305
0.46975 0.9982 0.9982
0.46985 1.0494 1.0494
0.46995 0.5826 0.5826
0.47005 0.5407 0.5407
0.47015 0.6808 0.6808
0.47025 0.7036 0.7036
0.47035 0.7251 0.7251
0.47045 0.9542 0.9542
0.47055 0.9299 0.9299
0.47065 0.9204 0.9204
0.47074 0.9383 0.9383
0.47084 1.0006 1.0006
0.47094 0.7976 0.7976
0.47104 0.7126 0.7126
0.47114 0.8650 0.8650
0.47124 0.9180 0.9180
0.47134 0.9024 0.9024
0.47144 0.8551 0.8551
0.47154 0.7838 0.7838
0.47164 0.8587 0.8587
0.47174 0.8329 0.8329
0.47184 0.7878 0.7878
0.47194 0.7868 0.7868
0.47204 0.7988 0.7988
0.47214 0.9108 0.9108
0.47224 0.9515 0.9515
0.47234 0.9323 0.9323
0.47244 0.8902 0.8902
0.47254 0.7934 0.7934
0.47264 0.8180 0.8180
0.47274 0.8772 0.8772
0.47284 0.8509 0.8509
0.47293 0.8557 0.8557
0.47303 0.8629 0.8629
0.47313 0.8333 0.8333
0.47323 0.7964 0.7964
0.47333 0.8772 0.8772
0.47343 0.8862 0.8862
0.47353 0.9533 0.9533
0.47363 0.9299 0.9299
0.47373 0.8237 0.8237
0.47383 0.7982 0.7982
0.47393 0.8826 0.8826
0.47403 0.8958 0.8958
0.47413 0.7204 0.7204
0.47423 0.5910 0.5910
0.47433 0.7479 0.7479
0.47443 0.8417 0.8417
0.47453 0.8180 0.8180
0.47463 0.9401 0.9401
0.47473 0.9461 0.9461
0.47483 0.9497 0.9497
0.47493 0.5749 0.5749
0.47503 0.9228 0.9228
0.47512 0.9171 0.9171
0.47522 0.9479 0.9479
0.47532 0.9060 0.9060
0.47542 0.7713 0.7713
0.47552 0.7629 0.7629
0.47562 0.7365 0.7365
0.47572 0.6657 0.6657
0.47582 0.7778 0.7778
0.47592 0.7425 0.7425
0.47602 0.5802 0.5802
0.47612 0.9060 0.9060
0.47622 0.9754 0.9754
0.47632 0.9246 0.9246
0.47642 0.8931 0.8931
0.47652 0.9246 0.9246
0.47662 0.8737 0.8737
0.47672 0.8946 0.8946
0.47682 0.8371 0.8371
0.47692 0.8030 0.8030
0.47702 0.7216 0.7216
0.47712 0.9482 0.9482
0.47722 0.9335 0.9335
0.47731 0.9389 0.9389
0.47741 0.8234 0.8234
0.47751 0.6647 0.6647
0.47761 0.7156 0.7156
0.47771 0.9782 0.9782
0.47781 0.7347 0.7347
0.47791 0.8832 0.8832
0.47801 0.8904 0.8904
0.47811 0.7617 0.7617
0.47821 0.7401 0.7401
0.47831 0.8018 0.8018
0.47841 0.8369 0.8369
0.47851 0.8108 0.8108
0.47861 0.8150 0.8150
0.47871 0.9323 0.9323
0.47881 0.9683 0.9683
0.47891 0.9581 0.9581
0.47901 0.9327 0.9327
0.47911 0.8749 0.8749
0.47921 0.9347 0.9347
0.47931 0.8994 0.8994
0.47941 0.6922 0.6922
0.47950 0.6317 0.6317
0.47960 0.6449 0.6449
0.47970 0.7992 0.7992
0.47980 0.9539 0.9539
0.47990 0.9814 0.9814
0.48000 0.9802 0.9802
0.48010 0.9042 0.9042
0.48020 0.8749 0.8749
0.48030 0.6479 0.6479
0.48040 0.6992 0.6992
0.48050 0.6880 0.6880
0.48060 0.6353 0.6353
0.48070 0.6784 0.6784
0.48080 0.5575 0.5575
0.48090 0.6084 0.6084
0.48100 0.8022 0.8022
0.48110 0.7910 0.7910
0.48120 0.7323 0.7323
0.48130 0.5659 0.5659
0.48140 0.6150 0.6150
0.48150 0.7311 0.7311
0.48160 0.8072 0.8072
0.48169 0.6669 0.6669
0.48179 0.5305 0.5305
0.48189 0.7772 0.7772
0.48199 0.7892 0.7892
0.48209 0.7766 0.7766
0.48219 0.7701 0.7701
0.48229 0.7776 0.7776
0.48239 0.7497 0.7497
0.48249 0.7509 0.7509
0.48259 0.9174 0.9174
0.48269 0.9287 0.9287
0.48279 0.8629 0.8629
0.48289 0.8138 0.8138
0.48299 0.7597 0.7597
0.48309 0.7204 0.7204
0.48319 0.6006 0.6006
0.48329 0.5671 0.5671
0.48339 0.6832 0.6832
0.48349 0.6749 0.6749
0.48359 0.5299 0.5299
0.48369 0.5567 0.5567
0.48379 0.6593 0.6593
0.48388 0.5659 0.5659
0.48398 0.6569 0.6569
0.48408 0.5719 0.5719
0.48418 0.6593 0.6593
0.48428 0.6178 0.6178
0.48438 0.6263 0.6263
0.48448 0.5868 0.5868
0.48458 0.6641 0.6641
0.48468 0.8162 0.8162
0.48478 0.7874 0.7874
0.48488 0.6766 0.6766
0.48498 0.7644 0.7644
0.48508 0.7455 0.7455
0.48518 0.6898 0.6898
0.48528 0.5515 0.5515
0.48538 0.5982 0.5982
0.48548 0.5928 0.5928
0.48558 0.6689 0.6689
0.48568 0.6669 0.6669
0.48578 0.7383 0.7383
0.48588 0.7437 0.7437
0.48598 0.7347 0.7347
0.48607 0.7862 0.7862
0.48617 0.8395 0.8395
0.48627 0.8488 0.8488
0.48637 0.8305 0.8305
0.48647 0.8311 0.8311
0.48657 0.8503 0.8503
0.48667 0.8581 0.8581
0.48677 0.7497 0.7497
0.48687 0.6557 0.6557
0.48697 0.6142 0.6142
0.48707 0.5647 0.5647
0.48717 0.7054 0.7054
0.48727 0.9263 0.9263
0.48737 0.9216 0.9216
0.48747 0.9066 0.9066
0.48757 0.8770 0.8770
0.48767 0.8784 0.8784
0.48777 0.8928 0.8928
0.48787 0.8024 0.8024
0.48797 0.7401 0.7401
0.48807 0.7006 0.7006
0.48817 0.8371 0.8371
0.48826 0.7369 0.7369
0.48836 0.6018 0.6018
0.48846 0.7551 0.7551
0.48856 0.5886 0.5886
0.48866 0.6012 0.6012
0.48876 0.5575 0.5575
0.48886 0.7090 0.7090
0.48896 0.8614 0.8614
0.48906 0.9677 0.9677
0.48916 0.9329 0.9329
0.48926 0.8659 0.8659
0.48936 0.8515 0.8515
0.48946 0.6467 0.6467
0.48956 0.7267 0.7267
0.48966 0.7419 0.7419
0.48976 0.7449 0.7449
0.48986 0.7802 0.7802
0.48996 0.8299 0.8299
0.49006 0.8299 0.8299
0.49016 0.8293 0.8293
0.49026 0.8093 0.8093
0.49036 0.8072 0.8072
0.49045 0.8072 0.8072
0.49055 0.7814 0.7814
0.49065 0.7617 0.7617
0.49075 0.7473 0.7473
0.49085 0.6820 0.6820
0.49095 0.6926 0.6926
0.49105 0.6886 0.6886
0.49115 0.8491 0.8491
0.49125 0.8958 0.8958
0.49135 0.6946 0.6946
0.49145 0.7311 0.7311
0.49155 0.7369 0.7369
0.49165 0.7617 0.7617
0.49175 0.7222 0.7222
0.49185 0.6569 0.6569
0.49195 0.6186 0.6186
0.49205 0.6246 0.6246
0.49215 0.7593 0.7593
0.49225 0.8273 0.8273
0.49235 0.8186 0.8186
0.49245 0.7461 0.7461
0.49254 0.5162 0.5162
0.49264 0.5401 0.5401
0.49274 0.8413 0.8413
0.49284 0.9063 0.9063
0.49294 0.8796 0.8796
0.49304 0.8425 0.8425
0.49314 0.6108 0.6108
0.49324 0.6443 0.6443
0.49334 0.7335 0.7335
0.49344 0.7587 0.7587
0.49354 0.7722 0.7722
0.49364 0.7281 0.7281
0.49374 0.7461 0.7461
0.49384 0.7407 0.7407
0.49394 0.8844 0.8844
0.49404 0.9533 0.9533
0.49414 0.9090 0.9090
0.49424 0.9620 0.9620
0.49434 0.9281 0.9281
0.49444 0.8299 0.8299
0.49454 0.8162 0.8162
0.49464 0.6509 0.6509
0.49473 0.7210 0.7210
0.49483 0.7219 0.7219
0.49493 0.7168 0.7168
0.49503 0.7599 0.7599
0.49513 0.8725 0.8725
0.49523 0.8725 0.8725
0.49533 0.8437 0.8437
0.49543 0.8653 0.8653
0.49553 0.8584 0.8584
0.49563 0.8401 0.8401
0.49573 0.8395 0.8395
0.49583 0.8862 0.8862
0.49593 0.8790 0.8790
0.49603 0.8581 0.8581
0.49613 0.8012 0.8012
0.49623 0.8333 0.8333
0.49633 0.8898 0.8898
0.49643 0.8820 0.8820
0.49653 0.8335 0.8335
0.49663 0.6198 0.6198
0.49673 0.8431 0.8431
0.49683 0.8171 0.8171
0.49692 0.7593 0.7593
0.49702 0.8725 0.8725
0.49712 0.8455 0.8455
0.49722 0.7982 0.7982
0.49732 0.7820 0.7820
0.49742 0.5946 0.5946
0.49752 0.5992 0.5992
0.49762 0.7281 0.7281
0.49772 0.8162 0.8162
0.49782 0.8593 0.8593
0.49792 0.8347 0.8347
0.49802 0.6617 0.6617
0.49812 0.6256 0.6256
0.49822 0.4952 0.4952
0.49832 0.5665 0.5665
0.49842 0.7988 0.7988
0.49852 0.8275 0.8275
0.49862 0.8287 0.8287
0.49872 0.8263 0.8263
0.49882 0.8596 0.8596
0.49892 0.8856 0.8856
0.49902 0.9760 0.9760
0.49911 0.9126 0.9126
0.49921 0.8886 0.8886
0.49931 0.8725 0.8725
0.49941 0.9018 0.9018
0.49951 0.8363 0.8363
0.49961 0.8880 0.8880
0.49971 0.9719 0.9719
0.49981 0.9659 0.9659
0.49991 0.9132 0.9132
0.50001 0.8820 0.8820
0.50011 0.8635 0.8635
0.50021 0.8491 0.8491
0.50031 0.7844 0.7844
0.50041 0.7796 0.7796
0.50051 0.8564 0.8564
0.50061 0.7988 0.7988
0.50071 0.8174 0.8174
0.50081 0.8323 0.8323
0.50091 0.5994 0.5994
0.50101 0.6323 0.6323
0.50111 0.5533 0.5533
0.50121 0.7018 0.7018
0.50130 0.6898 0.6898
0.50140 0.6467 0.6467
0.50150 0.6659 0.6659
0.50160 0.6593 0.6593
0.50170 0.6144 0.6144
0.50180 0.6182 0.6182
0.50190 0.6317 0.6317
0.50200 0.5916 0.5916
0.50210 0.6240 0.6240
0.50220 0.6533 0.6533
0.50230 0.7443 0.7443
0.50240 0.7683 0.7683
0.50250 0.8461 0.8461
0.50260 0.8605 0.8605
0.50270 0.8599 0.8599
0.50280 0.8599 0.8599
0.50290 0.8635 0.8635
0.50300 0.8353 0.8353
0.50310 0.7750 0.7750
0.50320 0.6341 0.6341
0.50330 0.5910 0.5910
0.50340 0.5006 0.5006
0.50349 0.6479 0.6479
0.50359 0.7635 0.7635
0.50369 0.8162 0.8162
0.50379 0.8383 0.8383
0.50389 0.8204 0.8204
0.50399 0.8138 0.8138
0.50409 0.8353 0.8353
0.50419 0.8341 0.8341
0.50429 0.8743 0.8743
0.50439 0.8911 0.8911
0.50449 0.8599 0.8599
0.50459 0.8198 0.8198
0.50469 0.4778 0.4778
0.50479 0.5443 0.5443
0.50489 0.8449 0.8449
0.50499 0.8820 0.8820
0.50509 0.8689 0.8689
0.50519 0.8683 0.8683
0.50529 0.7515 0.7515
0.50539 0.7575 0.7575
0.50549 0.7641 0.7641
0.50559 0.6509 0.6509
0.50568 0.6174 0.6174
0.50578 0.6996 0.6996
0.50588 0.8305 0.8305
0.50598 0.8689 0.8689
0.50608 0.8850 0.8850
0.50618 0.8479 0.8479
0.50628 0.5263 0.5263
0.50638 0.7365 0.7365
0.50648 0.7886 0.7886
0.50658 0.6479 0.6479
0.50668 0.6874 0.6874
0.50678 0.6042 0.6042
0.50688 0.6018 0.6018
0.50698 0.9246 0.9246
0.50708 0.9473 0.9473
0.50718 0.8557 0.8557
0.50728 0.8383 0.8383
0.50738 0.7096 0.7096
0.50748 0.7084 0.7084
0.50758 0.6120 0.6120
0.50768 0.8431 0.8431
0.50778 0.8695 0.8695
0.50787 0.8713 0.8713
0.50797 0.8461 0.8461
0.50807 0.8240 0.8240
0.50817 0.6749 0.6749
0.50827 0.7737 0.7737
0.50837 0.8582 0.8582
0.50847 0.8449 0.8449
0.50857 0.6832 0.6832
0.50867 0.6251 0.6251
0.50877 0.6737 0.6737
0.50887 0.6599 0.6599
0.50897 0.5329 0.5329
0.50907 0.6389 0.6389
0.50917 0.7407 0.7407
0.50927 0.6641 0.6641
0.50937 0.5210 0.5210
0.50947 0.6006 0.6006
0.50957 0.7862 0.7862
0.50967 0.8420 0.8420
0.50977 0.9246 0.9246
0.50987 0.9874 0.9874
0.50997 0.9868 0.9868
0.51006 0.9377 0.9377
0.51016 0.9018 0.9018
0.51026 0.8114 0.8114
0.51036 0.7988 0.7988
0.51046 0.7527 0.7527
0.51056 0.7605 0.7605
0.51066 0.8563 0.8563
0.51076 0.8952 0.8952
0.51086 0.8725 0.8725
0.51096 0.8737 0.8737
0.51106 0.9192 0.9192
0.51116 0.9174 0.9174
0.51126 0.8174 0.8174
0.51136 0.5892 0.5892
0.51146 0.6790 0.6790
0.51156 0.7281 0.7281
0.51166 0.8455 0.8455
0.51176 0.9317 0.9317
0.51186 1.0012 1.0012
0.51196 1.0449 1.0449
0.51206 0.9407 0.9407
0.51216 0.9323 0.9323
0.51225 0.9096 0.9096
0.51235 0.8061 0.8061
0.51245 0.8383 0.8383
0.51255 0.9138 0.9138
0.51265 0.9192 0.9192
0.51275 0.9024 0.9024
0.51285 0.9234 0.9234
0.51295 0.9048 0.9048
0.51305 0.8329 0.8329
0.51315 0.7964 0.7964
0.51325 0.6407 0.6407
0.51335 0.5707 0.5707
0.51345 0.5671 0.5671
0.51355 0.8012 0.8012
0.51365 0.8288 0.8288
0.51375 0.8006 0.8006
0.51385 0.7629 0.7629
0.51395 0.8240 0.8240
0.51405 0.5904 0.5904
0.51415 0.5886 0.5886
0.51425 0.7365 0.7365
0.51435 0.8491 0.8491
0.51444 0.9401 0.9401
0.51454 0.9156 0.9156
0.51464 0.9036 0.9036
0.51474 0.8695 0.8695
0.51484 0.7743 0.7743
0.51494 0.7546 0.7546
0.51504 0.6838 0.6838
0.51514 0.7281 0.7281
0.51524 0.8287 0.8287
0.51534 0.7808 0.7808
0.51544 0.6922 0.6922
0.51554 0.6808 0.6808
0.51564 0.7150 0.7150
0.51574 0.7820 0.7820
0.51584 0.6653 0.6653
0.51594 0.6413 0.6413
0.51604 0.6790 0.6790
0.51614 0.8000 0.8000
0.51624 0.8006 0.8006
0.51634 0.8151 0.8151
0.51644 0.7719 0.7719
0.51654 0.6246 0.6246
0.51663 0.6311 0.6311
0.51673 0.5563 0.5563
0.51683 0.6521 0.6521
0.51693 0.6359 0.6359
0.51703 0.6874 0.6874
0.51713 0.7305 0.7305
0.51723 0.6365 0.6365
0.51733 0.5299 0.5299
0.51743 0.6904 0.6904
0.51753 0.8503 0.8503
0.51763 0.9252 0.9252
0.51773 0.9575 0.9575
0.51783 0.8737 0.8737
0.51793 0.8916 0.8916
0.51803 0.7539 0.7539
0.51813 0.7778 0.7778
0.51823 0.7144 0.7144
0.51833 0.7108 0.7108
0.51843 0.7090 0.7090
0.51853 0.7557 0.7557
0.51863 0.7455 0.7455
0.51873 0.7204 0.7204
0.51882 0.6754 0.6754
0.51892 0.7014 0.7014
0.51902 0.7072 0.7072
0.51912 0.7419 0.7419
0.51922 0.7012 0.7012
0.51932 0.6527 0.6527
0.51942 0.6922 0.6922
0.51952 0.6275 0.6275
0.51962 0.5832 0.5832
0.51972 0.8000 0.8000
0.51982 0.7994 0.7994
0.51992 0.8341 0.8341
0.52002 0.8802 0.8802
0.52012 0.8030 0.8030
0.52022 0.7654 0.7654
0.52032 0.6922 0.6922
0.52042 0.7168 0.7168
0.52052 0.6497 0.6497
0.52062 0.7054 0.7054
0.52072 0.8503 0.8503
0.52082 0.8814 0.8814
0.52092 0.6653 0.6653
0.52101 0.6623 0.6623
0.52111 0.7832 0.7832
0.52121 0.7874 0.7874
0.52131 0.9072 0.9072
0.52141 0.8611 0.8611
0.52151 0.8677 0.8677
0.52161 0.9174 0.9174
0.52171 0.8790 0.8790
0.52181 0.9054 0.9054
0.52191 0.8186 0.8186
0.52201 0.7808 0.7808
0.52211 0.8000 0.8000
0.52221 0.7551 0.7551
0.52231 0.8162 0.8162
0.52241 0.8479 0.8479
0.52251 0.9060 0.9060
0.52261 0.9222 0.9222
0.52271 0.8772 0.8772
0.52281 0.8725 0.8725
0.52291 0.8600 0.8600
0.52301 0.8754 0.8754
0.52311 0.8329 0.8329
0.52320 0.8347 0.8347
0.52330 0.7557 0.7557
0.52340 0.6036 0.6036
0.52350 0.7467 0.7467
0.52360 0.6281 0.6281
0.52370 0.6467 0.6467
0.52380 0.6030 0.6030
0.52390 0.7114 0.7114
0.52400 0.9018 0.9018
0.52410 0.9126 0.9126
0.52420 0.8707 0.8707
0.52430 0.9695 0.9695
0.52440 0.9892 0.9892
0.52450 0.9874 0.9874
0.52460 0.7054 0.7054
0.52470 0.8371 0.8371
0.52480 0.8922 0.8922
0.52490 0.8683 0.8683
0.52500 0.9060 0.9060
0.52510 0.8186 0.8186
0.52520 0.8928 0.8928
0.52530 0.8994 0.8994
0.52539 0.8916 0.8916
0.52549 0.8989 0.8989
0.52559 0.8790 0.8790
0.52569 0.8916 0.8916
0.52579 0.9036 0.9036
0.52589 0.8287 0.8287
0.52599 0.7395 0.7395
0.52609 0.6808 0.6808
0.52619 0.7982 0.7982
0.52629 0.8162 0.8162
0.52639 0.9132 0.9132
0.52649 0.9108 0.9108
0.52659 0.8814 0.8814
0.52669 0.9383 0.9383
0.52679 0.9683 0.9683
0.52689 0.9204 0.9204
0.52699 0.9108 0.9108
0.52709 0.8994 0.8994
0.52719 0.9072 0.9072
0.52729 0.8862 0.8862
0.52739 0.8838 0.8838
0.52749 0.7629 0.7629
0.52758 0.6126 0.6126
0.52768 0.5281 0.5281
0.52778 0.7844 0.7844
0.52788 0.8874 0.8874
0.52798 0.9066 0.9066
0.52808 0.8593 0.8593
0.52818 0.6050 0.6050
0.52828 0.8796 0.8796
0.52838 0.8958 0.8958
0.52848 0.9395 0.9395
0.52858 0.9467 0.9467
0.52868 0.8473 0.8473
0.52878 0.9814 0.9814
0.52888 0.9413 0.9413
0.52898 0.9581 0.9581
0.52908 1.0108 1.0108
0.52918 0.9707 0.9707
0.52928 0.9431 0.9431
0.52938 0.8838 0.8838
0.52948 0.7121 0.7121
0.52958 0.6731 0.6731
0.52968 0.9018 0.9018
0.52977 0.8725 0.8725
0.52987 0.8970 0.8970
0.52997 0.8419 0.8419
0.53007 0.8623 0.8623
0.53017 0.8455 0.8455
0.53027 0.7467 0.7467
0.53037 0.8820 0.8820
0.53047 0.9186 0.9186
0.53057 0.9557 0.9557
0.53067 0.9180 0.9180
0.53077 0.8636 0.8636
0.53087 0.7802 0.7802
0.53097 0.7359 0.7359
0.53107 0.7144 0.7144
0.53117 0.7539 0.7539
0.53127 0.6874 0.6874
0.53137 0.7395 0.7395
0.53147 0.7940 0.7940
0.53157 0.8251 0.8251
0.53167 0.7293 0.7293
0.53177 0.7437 0.7437
0.53186 0.8916 0.8916
0.53196 0.7054 0.7054
0.53206 0.6743 0.6743
0.53216 0.7893 0.7893
0.53226 0.6772 0.6772
0.53236 0.8874 0.8874
0.53246 0.8701 0.8701
0.53256 0.8760 0.8760
0.53266 0.8737 0.8737
0.53276 0.9341 0.9341
0.53286 0.9413 0.9413
0.53296 0.9251 0.9251
0.53306 0.9659 0.9659
0.53316 0.9677 0.9677
0.53326 0.9587 0.9587
0.53336 0.9653 0.9653
0.53346 0.9503 0.9503
0.53356 0.9096 0.9096
0.53366 0.8395 0.8395
0.53376 0.7647 0.7647
0.53386 0.8521 0.8521
0.53396 0.9072 0.9072
0.53405 0.8796 0.8796
0.53415 0.8665 0.8665
0.53425 0.8982 0.8982
0.53435 0.7850 0.7850
0.53445 0.7216 0.7216
0.53455 0.7371 0.7371
0.53465 0.8012 0.8012
0.53475 0.9001 0.9001
0.53485 0.9545 0.9545
0.53495 0.9443 0.9443
0.53505 0.9772 0.9772
0.53515 1.0605 1.0605
0.53525 0.9641 0.9641
0.53535 0.7850 0.7850
0.53545 0.5413 0.5413
0.53555 0.6156 0.6156
0.53565 0.8533 0.8533
0.53575 0.9210 0.9210
0.53585 0.8587 0.8587
0.53595 0.9066 0.9066
0.53605 1.0042 1.0042
0.53615 0.9784 0.9784
0.53624 0.9228 0.9228
0.53634 0.9862 0.9862
0.53644 0.9940 0.9940
0.53654 0.9886 0.9886
0.53664 0.9210 0.9210
0.53674 0.9000 0.9000
0.53684 0.9018 0.9018
0.53694 0.9120 0.9120
0.53704 0.8760 0.8760
0.53714 0.9006 0.9006
0.53724 0.9084 0.9084
0.53734 0.8749 0.8749
0.53744 0.8085 0.8085
0.53754 0.6210 0.6210
0.53764 0.6228 0.6228
0.53774 0.6168 0.6168
0.53784 0.7078 0.7078
0.53794 0.6635 0.6635
0.53804 0.9647 0.9647
0.53814 0.9527 0.9527
0.53824 0.8820 0.8820
0.53834 1.0162 1.0162
0.53843 0.9713 0.9713
0.53853 0.9431 0.9431
0.53863 0.9222 0.9222
0.53873 0.8624 0.8624
0.53883 0.8713 0.8713
0.53893 0.8066 0.8066
0.53903 0.6461 0.6461
0.53913 0.8114 0.8114
0.53923 0.5820 0.5820
0.53933 0.6018 0.6018
0.53943 0.7874 0.7874
0.53953 0.8796 0.8796
0.53963 0.8814 0.8814
0.53973 0.9485 0.9485
0.53983 0.9533 0.9533
0.53993 0.9856 0.9856
0.54003 0.9533 0.9533
0.54013 0.9323 0.9323
0.54023 0.9383 0.9383
0.54033 0.9509 0.9509
0.54043 0.9293 0.9293
0.54053 0.8940 0.8940
0.54062 0.9437 0.9437
0.54072 0.9790 0.9790
0.54082 0.9461 0.9461
0.54092 0.8228 0.8228
0.54102 0.5539 0.5539
0.54112 0.5030 0.5030
0.54122 0.5335 0.5335
0.54132 0.6158 0.6158
0.54142 0.7365 0.7365
0.54152 0.7605 0.7605
0.54162 0.8862 0.8862
0.54172 0.8988 0.8988
0.54182 0.8695 0.8695
0.54192 0.8749 0.8749
0.54202 0.8497 0.8497
0.54212 0.8874 0.8874
0.54222 0.9497 0.9497
0.54232 0.9293 0.9293
0.54242 0.8701 0.8701
0.54252 0.8952 0.8952
0.54262 0.8904 0.8904
0.54272 0.8791 0.8791
0.54281 0.8120 0.8120
0.54291 0.7808 0.7808
0.54301 0.7653 0.7653
0.54311 0.8832 0.8832
0.54321 0.9156 0.9156
0.54331 1.0072 1.0072
0.54341 0.9701 0.9701
0.54351 0.9862 0.9862
0.54361 1.0281 1.0281
0.54371 0.9108 0.9108
0.54381 0.8443 0.8443
0.54391 0.8671 0.8671
0.54401 0.9264 0.9264
0.54411 0.7048 0.7048
0.54421 0.8527 0.8527
0.54431 0.8317 0.8317
0.54441 0.7952 0.7952
0.54451 0.7467 0.7467
0.54461 0.7299 0.7299
0.54471 0.7461 0.7461
0.54481 0.8545 0.8545
0.54491 0.8407 0.8407
0.54500 0.8641 0.8641
0.54510 0.8988 0.8988
0.54520 0.8964 0.8964
0.54530 0.8875 0.8875
0.54540 0.9108 0.9108
0.54550 0.8359 0.8359
0.54560 0.8473 0.8473
0.54570 0.6784 0.6784
0.54580 0.6455 0.6455
0.54590 0.8659 0.8659
0.54600 0.8036 0.8036
0.54610 0.7323 0.7323
0.54620 0.7174 0.7174
0.54630 0.6760 0.6760
0.54640 0.6743 0.6743
0.54650 0.7958 0.7958
0.54660 0.8785 0.8785
0.54670 0.9090 0.9090
0.54680 0.9641 0.9641
0.54690 1.0257 1.0257
0.54700 1.0395 1.0395
0.54710 1.0263 1.0263
0.54719 0.8874 0.8874
0.54729 0.7808 0.7808
0.54739 0.7820 0.7820
0.54749 0.7072 0.7072
0.54759 0.5952 0.5952
0.54769 0.5395 0.5395
0.54779 0.9180 0.9180
0.54789 0.8695 0.8695
0.54799 0.8624 0.8624
0.54809 0.8114 0.8114
0.54819 1.0443 1.0443
0.54829 0.9174 0.9174
0.54839 0.9515 0.9515
0.54849 1.0934 1.0934
0.54859 0.7575 0.7575
0.54869 0.8072 0.8072
0.54879 0.6629 0.6629
0.54889 0.6808 0.6808
0.54899 0.7754 0.7754
0.54909 0.8072 0.8072
0.54919 0.9275 0.9275
0.54929 0.8935 0.8935
0.54938 0.9234 0.9234
0.54948 0.9174 0.9174
0.54958 0.9323 0.9323
0.54968 0.8856 0.8856
0.54978 0.9371 0.9371
0.54988 0.9659 0.9659
0.54998 1.0006 1.0006
0.55008 0.9784 0.9784
0.55018 0.9030 0.9030
0.55028 0.9671 0.9671
0.55038 0.9359 0.9359
0.55048 0.6970 0.6970
0.55058 0.7235 0.7235
0.55068 0.8485 0.8485
0.55078 0.8431 0.8431
0.55088 0.6719 0.6719
0.55098 0.8084 0.8084
0.55108 0.8150 0.8150
0.55118 0.8587 0.8587
0.55128 0.8126 0.8126
0.55138 0.8156 0.8156
0.55148 0.7647 0.7647
0.55157 0.8222 0.8222
0.55167 0.8587 0.8587
0.55177 0.8413 0.8413
0.55187 0.8444 0.8444
0.55197 0.7377 0.7377
0.55207 0.7371 0.7371
0.55217 0.8204 0.8204
0.55227 0.6186 0.6186
0.55237 0.6850 0.6850
0.55247 0.8275 0.8275
0.55257 0.8066 0.8066
0.55267 0.8317 0.8317
0.55277 0.8287 0.8287
0.55287 0.7581 0.7581
0.55297 0.7120 0.7120
0.55307 0.8114 0.8114
0.55317 0.8593 0.8593
0.55327 0.8528 0.8528
0.55337 0.8784 0.8784
0.55347 0.8635 0.8635
0.55357 0.8605 0.8605
0.55367 0.9204 0.9204
0.55376 0.9246 0.9246
0.55386 0.8928 0.8928
0.55396 0.8856 0.8856
0.55406 0.8671 0.8671
0.55416 0.8162 0.8162
0.55426 0.8036 0.8036
0.55436 0.7659 0.7659
0.55446 0.8114 0.8114
0.55456 0.8677 0.8677
0.55466 0.8317 0.8317
0.55476 0.8401 0.8401
0.55486 0.8395 0.8395
0.55496 0.8617 0.8617
0.55506 0.8263 0.8263
0.55516 0.8210 0.8210
0.55526 0.8269 0.8269
0.55536 0.7617 0.7617
0.55546 0.8192 0.8192
0.55556 0.8635 0.8635
0.55566 0.8132 0.8132
0.55576 0.7054 0.7054
0.55586 0.6583 0.6583
0.55595 0.6970 0.6970
0.55605 0.7263 0.7263
0.55615 0.8701 0.8701
0.55625 0.8251 0.8251
0.55635 0.6958 0.6958
