alpha,beta_logM,residual_sd
0.17591787554867006,-0.15518086083578408,0.3129803104047103
0.22454149600175782,-0.14610388075584346,0.26214322032519055
0.16236924686475152,-0.14908213380444094,0.2798693240010247
0.2792166576373569,-0.1715333037682843,0.29038732436343495
0.17583345923036758,-0.1474435068732021,0.2883787378046087
0.2050744075654233,-0.16146427521177245,0.28604706236106314
0.20665439573316133,-0.15572778117443165,0.30435176459527336
0.3057715812876,-0.18639462469497492,0.2557093926894055
0.28925076124224963,-0.17260021613134155,0.2869208959308958
0.22543245164335904,-0.15860139751934085,0.28064684710279636
0.2193345856018334,-0.16285183260175648,0.3139027615548581
0.2665251537920628,-0.17254752791000352,0.3154877861561764
0.24524980461829027,-0.1694868057136644,0.2799563202385478
0.29820512387146453,-0.18090243114275179,0.28503637077321425
0.2207158849718021,-0.15953016121702362,0.2968068666335119
0.2253165043526848,-0.15421448164210635,0.2864401353231747
0.2316830889926212,-0.18190811619147526,0.2831096906001136
0.19991197426231586,-0.15418400738836996,0.3041100374397949
0.18942731128209808,-0.15329250753829923,0.28834591259839265
0.24539702541188504,-0.16552323674907282,0.26622780975934135
0.24491525690558633,-0.1654489893980843,0.2711624249608083
0.12230515673959583,-0.12774646356468375,0.2739826593370454
0.13877998483557477,-0.1384055772216407,0.2710364510948804
0.3028248516618772,-0.1794788109399953,0.32195094313163036
0.33019719417516746,-0.19595733433658263,0.30915461141152906
0.1551339181234167,-0.14723554483696297,0.2916838254483427
0.20047769028195642,-0.16239785557562333,0.29754342185182364
0.14550500859437984,-0.13411311087014116,0.32298315792430576
0.19945673659084884,-0.1486720997602527,0.3036935309573865
0.20980781805877846,-0.16721298789875533,0.30207762469090016
0.2128140460852167,-0.15547028666476975,0.29107819094048093
0.259507882848762,-0.18349015819679548,0.29746005134958475
0.2001529523075935,-0.14898956275811304,0.28626746122915214
0.23840741648513852,-0.17051005009442002,0.28605521079587837
0.299628856535199,-0.18619039286058434,0.28197064873750927
0.2901186989729399,-0.17730094183605397,0.2742321939868853
0.23074707705954436,-0.15781890797854925,0.3199151895731245
0.2127684708576462,-0.16382934189462087,0.27470363182660623
0.23012896289852536,-0.17035020824513647,0.2985428770651311
0.28944215368153786,-0.17583448289077874,0.2830639120789571
0.18252569531714896,-0.16036578266111207,0.29098908316914285
0.32211614537015765,-0.19493039382355848,0.3279819849619776
0.30089177946806,-0.17593235484909694,0.3023323503010947
0.14324252126320106,-0.13743612076992634,0.29925951637573456
0.13745565184292793,-0.14265845494595308,0.3011487047274958
0.12493287469543561,-0.1256749658295574,0.3236386972518659
0.23102203234292315,-0.16111066136624924,0.27943042157634496
0.2234799190170812,-0.16784495270312502,0.2793919559407008
0.2141232485257606,-0.15891535856085903,0.3165337206459429
0.23708619659134184,-0.16927620767973334,0.2871821503687181
0.20379542857377522,-0.152613663056045,0.289304640404041
0.29248336369221717,-0.18829919505488207,0.3241427007174989
0.20368828005068654,-0.15668685840677907,0.26905413760428437
0.20646153438622036,-0.16541552368556314,0.2921130251512519
0.28477222012416814,-0.1860793951407054,0.27282174389261354
0.24995214879610345,-0.16946905567499054,0.27665902322810837
0.2046263688064493,-0.1540325135748917,0.29981595990027227
0.1693231719498562,-0.14702903505971382,0.25570513707036935
0.26589890745590855,-0.1706130262679627,0.3110114759753444
0.2744432086097946,-0.17612069502867486,0.2897301922498282
0.11404454476971708,-0.14370045693213532,0.29364271573414946
0.21720788536572333,-0.15979243397597087,0.2974592347428464
0.2661958742253398,-0.16832435173734747,0.2848261762997739
