alpha,beta_logGenLength,residual_sd
0.37569866158791926,-1.1858256467808457,0.13430186857162646
0.3761090582185915,-1.2250605884368873,0.11332250679962114
0.31830556568355317,-1.0964369214945242,0.10912757385065841
0.24826769138311555,-1.0257868498796148,0.09285117697343297
0.43995240313171546,-1.1343664974214744,0.14501912386973215
0.24488521189730275,-1.0664750608444276,0.1609361870652181
0.2050161655286656,-1.0324850306973619,0.13066242894771962
0.3278751951568945,-1.1072174349538009,0.08765455128410773
0.292215240335347,-1.1176653232038622,0.18059658588917143
0.2960942503257396,-1.0779307530400548,0.09992022385552284
0.16561539661076552,-0.9515030022534414,0.20175707369684437
0.23135714455843678,-1.0490315578291955,0.11775985830198489
0.18685196405326684,-1.002337617638808,0.08242960552486717
