alpha,beta_logM,residual_sd
0.5946222808563474,-0.25152153487396406,0.35792375991250636
0.6838273624740874,-0.2793632177212586,0.3154319679304251
0.5745093473421169,-0.25478110056610664,0.34685370402056803
0.6584685167976956,-0.2711950422528957,0.3301322599701399
0.5938724672694071,-0.25868476167085563,0.3404834505498839
0.6381915726647001,-0.27234960434525674,0.3375085861816759
0.6895757337695232,-0.27746037659679545,0.324483335368924
0.73603876315059,-0.2971600227615726,0.32540914682050165
0.6909737150669496,-0.27674911564987326,0.33971207118714447
0.5774383394953447,-0.24735934092854123,0.33005039051124685
0.5578616139696504,-0.24866512805019153,0.3542149640442785
0.706492679754151,-0.27853297271542304,0.34274938139449784
0.5926789443387074,-0.25471284501934593,0.34094894941309734
0.702664932633994,-0.28769718706167885,0.3419540470585355
0.7454472918357461,-0.2920235671302809,0.3383309276830069
0.5435583628809849,-0.2374548116309687,0.3542932519638399
0.7693085699522783,-0.310774719652825,0.32798620506649856
0.660743572320349,-0.27924901832835186,0.3294803645819885
0.5280398403310793,-0.2328664075623553,0.35721423306574385
0.67336029426908,-0.26966987707487533,0.3124246443880267
0.67445304182207,-0.27475219013110785,0.3250501450923115
0.6844554284503779,-0.28000868126668466,0.33051152408979234
0.7281959499788875,-0.28647172750496974,0.3286900694734639
0.6475223474943644,-0.27257141107130606,0.34040491893685654
0.7000115186313413,-0.2826699787045831,0.34786749692440466
0.7067313931004303,-0.2895893280414031,0.32209073240786545
0.5729126477699256,-0.25330362521349814,0.35824829250780477
0.6637472321244906,-0.2655157494227511,0.32365660285997255
0.6863336713673953,-0.2781613990363084,0.3764823165038295
0.7273191874480446,-0.28715298518556437,0.36570580062557023
0.6612019608536153,-0.2738070135792376,0.3375896435962251
0.6707966991328306,-0.27409982986319714,0.32049623144910705
0.6455566058879272,-0.2714708871976218,0.36215417636110786
0.6215411187716648,-0.2595570230807002,0.34710467248416993
0.694178271667283,-0.27706085351781407,0.3149882183074297
0.7431143987411096,-0.2903150794580446,0.34548165761584543
0.5895997048981887,-0.2496304408242822,0.31960045077840776
0.6888462611712924,-0.27350524852741276,0.34748304792241325
0.6856547769991053,-0.281859571607751,0.3222480858973502
0.7682122012838134,-0.2956751642046697,0.31642281804491174
0.684799610777804,-0.2887335294579406,0.3314647531132833
0.8172932375790474,-0.31301842710776173,0.31078038661133456
0.6759345743536846,-0.2730440248572503,0.35990071914867416
0.6682201058707391,-0.2686185467511782,0.34260140909620845
0.808251135506896,-0.3079321679713216,0.33658134594823313
0.7293877971212551,-0.29091658915828655,0.3444525096101559
0.6658192800889033,-0.26901801569814515,0.3306258852187276
0.7815475538088443,-0.30685814373868603,0.31630865532444097
0.7563572328067805,-0.3006322930199503,0.3506254476811344
0.7233548730644321,-0.28436023216782674,0.3462567592880915
0.6766642518618146,-0.2704806742765663,0.3297402064364708
0.5973297908461939,-0.2534712265797539,0.3306694413081546
0.7176002672052374,-0.29122674134839543,0.339590451739792
0.6477380149111165,-0.27776887415154483,0.34672711957098096
