removal_step,stage,event_type,pruning_iteration,cells_removed,area_removed_km2,cum_cells_removed,cum_area_removed_km2,cum_prop_cells_removed,cum_prop_area_removed,cells_retained,area_retained_km2
530,11,prune,15,1000,90.6836606739352,517224,46495.2188152402,0.242861690768585,0.243296517967278,1612482,144609.936341536
531,11,prune,16,1001,92.1924718840112,518225,46587.4112871242,0.243331708695942,0.243778935470921,1611481,144517.743869652
532,11,prune,17,1000,91.8812479167383,519225,46679.2925350409,0.24380125707492,0.244259724426307,1610481,144425.862621736
533,11,prune,18,1000,91.7303915756712,520225,46771.0229266166,0.244270805453898,0.244739723992517,1609481,144334.13223016
534,11,prune,19,1000,91.0667686924579,521225,46862.089695309,0.244740353832876,0.245216251005186,1608481,144243.065461467
535,11,prune,20,1000,89.7702889532266,522225,46951.8599842623,0.245209902211855,0.245685993900816,1607481,144153.295172514
536,11,prune,21,1000,89.362968731545,523225,47041.2229529938,0.245679450590833,0.24615360540328,1606481,144063.932203783
537,11,prune,22,1001,89.463968012289,524226,47130.6869210061,0.24614946851819,0.246621745406824,1605480,143974.46823577
538,11,prune,23,1000,89.650924681107,525226,47220.3378456872,0.246619016897168,0.247090863702495,1604480,143884.817311089
539,11,prune,24,1000,89.585128537138,526226,47309.9229742243,0.247088565276146,0.247559637705288,1603480,143795.232182552
540,11,prune,25,1000,91.2020390963616,527226,47401.1250133207,0.247558113655124,0.248036872550269,1602480,143704.030143456
541,11,prune,26,1000,90.2041537686305,528226,47491.3291670893,0.248027662034102,0.248508885739524,1601480,143613.825989687
542,11,prune,27,1000,89.9521342417765,529226,47581.2813013311,0.248497210413081,0.248979580180854,1600480,143523.873855445
543,11,prune,28,1000,89.4988867470741,530226,47670.7801880782,0.248966758792059,0.249447902904402,1599480,143434.374968698
544,11,prune,29,1000,89.3307445227726,531226,47760.110932601,0.249436307171037,0.249915345786565,1598480,143345.044224176
545,11,prune,30,1000,90.472567085869,532226,47850.5834996868,0.249905855550015,0.25038876350788,1597480,143254.57165709
546,11,prune,31,1000,89.6609646332312,533226,47940.2444643201,0.250375403928993,0.250857934339822,1596480,143164.910692456
547,11,prune,32,1000,90.6550341848724,534226,48030.8994985049,0.250844952307971,0.251332306860597,1595480,143074.255658272
548,11,prune,33,1000,91.0746734171997,535226,48121.9741719221,0.251314500686949,0.251808875236487,1594480,142983.180984854
549,11,prune,34,1000,92.0118411317632,536226,48213.9860130539,0.251784049065927,0.25229034754976,1593480,142891.169143723
550,11,prune,35,1003,92.0577421224928,537229,48306.0437551764,0.252255006090043,0.252772060050121,1592477,142799.1114016
551,11,prune,36,1005,91.9163635305684,538234,48397.960118707,0.252726902210916,0.253253032755725,1591472,142707.19503807
552,11,prune,37,1001,91.5356020440335,539235,48489.495720751,0.253196920138273,0.253732013042619,1590471,142615.659436026
553,11,prune,38,1001,91.3135981432957,540236,48580.8093188943,0.25366693806563,0.254209831644992,1589470,142524.345837882
554,11,prune,39,1000,90.1350535580988,541236,48670.9443724524,0.254136486444608,0.25468148325211,1588470,142434.210784324
555,11,prune,40,1000,90.9040624482725,542236,48761.8484349007,0.254606034823586,0.255157158868362,1587470,142343.306721876
556,11,prune,41,1001,90.4526980042266,543237,48852.3011329049,0.255076052750943,0.255630472620312,1586469,142252.854023872
557,11,prune,42,1000,91.0000623991789,544237,48943.3011953041,0.255545601129921,0.256106650577545,1585469,142161.853961472
558,11,prune,43,1000,90.6954730878927,545237,49033.996668392,0.256015149508899,0.256581234703826,1584469,142071.158488385
559,11,prune,44,1000,89.8863898556935,546237,49123.8830582477,0.256484697887877,0.257051585123112,1583469,141981.272098529
560,11,prune,45,1000,90.2671616455209,547237,49214.1502198932,0.256954246266856,0.257523928015021,1582469,141891.004936883
561,11,prune,46,1000,89.9048838377792,548237,49304.0551037309,0.257423794645834,0.25799437520816,1581469,141801.100053046
562,11,prune,47,1000,89.9841923381628,549237,49394.0392960691,0.257893343024812,0.258465237400571,1580469,141711.115860707
563,11,prune,48,1000,89.9657337574634,550237,49484.0050298266,0.25836289140379,0.258936003004375,1579469,141621.15012695
564,11,prune,49,1001,89.8300482882683,551238,49573.8350781148,0.258832909331147,0.259406058603945,1578468,141531.320078662
565,11,prune,50,1000,90.0535773212478,552238,49663.8886554361,0.259302457710125,0.25987728386863,1577468,141441.26650134
566,11,fragmentation,,4,0.366107860345423,552242,49664.2547632964,0.259304335903641,0.259879199608998,1577464,141440.90039348
567,12,prune,1,1001,89.9913361406167,553243,49754.2460994371,0.259774353830998,0.260350099182936,1576463,141350.909057339
568,12,prune,2,1000,89.2485974907031,554243,49843.4946969278,0.260243902209976,0.260817112212582,1575463,141261.660459849
569,12,prune,3,1000,89.7915082521137,555243,49933.2862051799,0.260713450588955,0.261286966142887,1574463,141171.868951597
570,12,prune,4,1000,90.7351948272048,556243,50024.0214000071,0.261182998967933,0.261761758121956,1573463,141081.133756769
571,12,prune,5,1000,89.8053331517319,557243,50113.8267331588,0.261652547346911,0.262231684394108,1572463,140991.328423618
572,12,prune,6,1000,89.9043560458644,558243,50203.7310892047,0.262122095725889,0.262702128825458,1571463,140901.424067572
573,12,prune,7,1000,90.4724787507805,559243,50294.2035679555,0.262591644104867,0.26317554608454,1570463,140810.951588821
574,12,prune,8,1000,90.4968386247442,560243,50384.7004065802,0.263061192483845,0.263649090812052,1569463,140720.454750196
575,12,prune,9,1000,90.438368177361,561243,50475.1387747576,0.263530740862823,0.264122329580013,1568463,140630.016382019
576,12,prune,10,1001,87.4010352447311,562244,50562.5398100023,0.26400075879018,0.264579674831495,1567462,140542.615346774
577,12,prune,11,1002,87.076752524074,563246,50649.6165625264,0.264471246265917,0.265035323201905,1566460,140455.53859425
578,12,prune,12,1004,90.7746520787816,564250,50740.3912146051,0.264942672838411,0.265510321649771,1565456,140364.763942171
579,12,prune,13,1004,91.7561482365751,565254,50832.1473628417,0.265414099410905,0.265990455993407,1564452,140273.007793935
580,12,prune,14,1000,88.1550110103205,566254,50920.302373852,0.265883647789883,0.266451746589874,1563452,140184.852782924
581,12,prune,15,1002,90.7186312027093,567256,51011.0210050547,0.266354135265619,0.266926451896114,1562450,140094.134151722
582,12,prune,16,1000,90.9864723172416,568256,51102.007477372,0.266823683644597,0.267402558740237,1561450,140003.147679405
583,12,prune,17,1000,91.0515626681706,569256,51193.0590400402,0.267293232023575,0.26787900618402,1560450,139912.096116736
584,12,prune,18,1001,89.9730913783733,570257,51283.0321314185,0.267763249950932,0.268349810288203,1559449,139822.123025358
585,12,prune,19,1000,91.1958324000896,571257,51374.2279638186,0.26823279832991,0.268827012655273,1558449,139730.927192958
586,12,prune,20,1000,91.1274561765641,572257,51465.3554199952,0.268702346708889,0.269303857228627,1557449,139639.799736781
587,12,prune,21,1000,90.4800492815052,573257,51555.8354692767,0.269171895087867,0.269777314102186,1556449,139549.3196875
588,12,prune,22,1000,91.2593223581521,574257,51647.0947916348,0.269641443466845,0.270254848694507,1555449,139458.060365142
589,12,prune,23,1000,88.1012929522486,575257,51735.1960845871,0.270110991845823,0.270715858199352,1554449,139369.959072189
590,12,prune,24,1000,88.2017607798033,576257,51823.3978453669,0.270580540224801,0.271177393424331,1553449,139281.75731141
591,12,prune,25,1001,88.9259851686632,577258,51912.3238305356,0.271050558152158,0.271642718313634,1552448,139192.831326241
592,12,prune,26,1000,90.7273796001065,578258,52003.0512101357,0.271520106531136,0.272117469397799,1551448,139102.103946641
593,12,prune,27,1000,91.3459883672253,579258,52094.3971985029,0.271989654910114,0.272595457489184,1550448,139010.757958274
594,12,prune,28,1000,91.0575412177455,580258,52185.4547397206,0.272459203289093,0.27307193621705,1549448,138919.700417056
595,12,prune,29,1000,89.6380976256532,581258,52275.0928373463,0.272928751668071,0.273540987392316,1548448,138830.06231943
596,12,prune,30,1000,90.238650577718,582258,52365.331487924,0.273398300047049,0.274013181093755,1547448,138739.823668852
597,12,prune,31,1000,90.0356178449205,583258,52455.3671057689,0.273867848426027,0.274484312381507,1546448,138649.788051008
598,12,prune,32,1000,90.1365459571443,584258,52545.5036517261,0.274337396805005,0.274955971797932,1545448,138559.65150505
599,12,prune,33,1000,89.4358477263942,585258,52634.9394994525,0.274806945183983,0.275423964655859,1544448,138470.215657324
600,12,prune,34,1000,89.8709472746841,586258,52724.8104467271,0.275276493562961,0.275894234268424,1543448,138380.344710049
601,12,prune,35,1000,90.1768265672035,587258,52814.9872732944,0.275746041941939,0.276366104462052,1542448,138290.167883482
602,12,prune,36,1000,90.0241203588899,588258,52905.0113936532,0.276215590320918,0.276837175586664,1541448,138200.143763123
603,12,prune,37,1000,90.9375982063161,589258,52995.9489918596,0.276685138699896,0.27731302668619,1540448,138109.206164917
604,12,prune,38,1000,91.021969396875,590258,53086.9709612564,0.277154687078874,0.277789319276634,1539448,138018.18419552
605,12,prune,39,1001,89.2079705052613,591259,53176.1789317617,0.277624705006231,0.278256119716591,1538447,137928.976225015
606,12,prune,40,1008,89.9029069288222,592267,53266.0818386905,0.278098009772241,0.278726556565116,1537439,137839.073318086
607,12,prune,41,1026,92.4657540460131,593293,53358.5475927365,0.278579766409072,0.279210404078126,1536413,137746.60756404
608,12,prune,42,1046,93.8150444479766,594339,53452.3626371845,0.279070914013484,0.27970131205165,1535367,137652.792519592
609,12,prune,43,1000,89.4067476481113,595339,53541.7693848326,0.279540462392462,0.28016915263698,1534367,137563.385771944
610,12,prune,44,1002,89.317035481151,596341,53631.0864203138,0.280010949868198,0.28063652378355,1533365,137474.068736463
611,12,prune,45,1002,89.8736886618809,597343,53720.9601089757,0.280481437343934,0.28110680774103,1532363,137384.195047801
612,12,prune,46,1000,89.4254132090004,598343,53810.3855221847,0.280950985722912,0.281574745998036,1531363,137294.769634592
613,12,prune,47,1000,89.3618830518581,599343,53899.7474052365,0.28142053410189,0.282042351819442,1530363,137205.40775154
614,12,prune,48,1003,90.7214571680994,600346,53990.4688624046,0.281891491126005,0.28251707191317,1529360,137114.686294372
615,12,prune,49,1000,89.504516876412,601346,54079.973379281,0.282361039504983,0.282985424097616,1528360,137025.181777495
616,12,prune,50,1000,89.4355597304121,602346,54169.4089390114,0.282830587883961,0.28345341544854,1527360,136935.746217765
617,12,fragmentation,,11,0.995705098755479,602357,54170.4046441102,0.28283575291613,0.283458625695736,1527349,136934.750512666
618,13,prune,1,1001,89.7467442510498,603358,54260.1513883612,0.283305770843487,0.283928245388503,1526348,136845.003768415
619,13,prune,2,1000,89.8761241334026,604358,54350.0275124946,0.283775319222465,0.284398542090126,1525348,136755.127644282
620,13,prune,3,1002,89.4389317615692,605360,54439.4664442562,0.284245806698202,0.28486655108595,1524346,136665.68871252
621,13,prune,4,1000,89.4864539289978,606360,54528.9528981852,0.28471535507718,0.285334808752027,1523346,136576.202258591
622,13,prune,5,1000,89.5181629405544,607360,54618.4710611258,0.285184903456158,0.285803232342521,1522346,136486.684095651
623,13,prune,6,1000,89.4483484127079,608360,54707.9194095385,0.285654451835136,0.286271290613055,1521346,136397.235747238
624,13,prune,7,1000,89.2475553255669,609360,54797.166964864,0.286124000214114,0.286738298189341,1520346,136307.988191912
625,13,prune,8,1000,89.5684222153589,610360,54886.7353870794,0.286593548593092,0.287206984772609,1519346,136218.419769697
626,13,prune,9,1000,89.8849713883717,611360,54976.6203584678,0.28706309697207,0.287677327769451,1518346,136128.534798309
627,13,prune,10,1000,89.985902215033,612360,55066.6062606828,0.287532645351048,0.288148198909171,1517346,136038.548896094
628,13,prune,11,1000,89.4109932033781,613360,55156.0172538862,0.288002193730027,0.288616061710308,1516346,135949.13790289
629,13,prune,12,1000,89.0764951834433,614360,55245.0937490696,0.288471742109005,0.289082174176559,1515346,135860.061407707
630,13,prune,13,1000,89.3002983562647,615360,55334.3940474259,0.288941290487983,0.289549457742421,1514346,135770.761109351
631,13,prune,14,1001,89.4646346717773,616361,55423.8586820977,0.28941130841534,0.290017601234408,1513345,135681.296474679
632,13,prune,15,1000,89.3663324515915,617361,55513.2250145493,0.289880856794318,0.290485230338282,1512345,135591.930142227
633,13,prune,16,1000,89.1592373080412,618361,55602.3842518573,0.290350405173296,0.290951775771004,1511345,135502.770904919
634,13,prune,17,1000,89.1755676721485,619361,55691.5598195294,0.290819953552274,0.291418406655969,1510345,135413.595337247
635,13,prune,18,1000,89.2935961748611,620361,55780.8534157043,0.291289501931252,0.291885655151184,1509345,135324.301741072
636,13,prune,19,1003,89.5268493655892,621364,55870.3802650699,0.291760458955368,0.292354124195319,1508342,135234.774891707
637,13,prune,20,1000,89.2778659693557,622364,55959.6581310392,0.292230007334346,0.292821290378754,1507342,135145.497025737
638,13,prune,21,1000,89.5438280859949,623364,56049.2019591252,0.292699555713324,0.293289848267799,1506342,135055.953197651
639,13,prune,22,1000,89.3072517812348,624364,56138.5092109065,0.293169104092302,0.293757168218996,1505342,134966.64594587
640,13,prune,23,1000,89.4478919454757,625364,56227.957102852,0.29363865247128,0.294225224100964,1504342,134877.198053925
641,13,prune,24,1000,89.7558812585692,626364,56317.7129841105,0.294108200850258,0.294694891605144,1503342,134787.442172666
642,13,prune,25,1000,90.0741037642161,627364,56407.7870878747,0.294577749229236,0.295166224278982,1502342,134697.368068902
643,13,prune,26,1000,89.9030050226375,628364,56497.6900928974,0.295047297608214,0.295636661640805,1501342,134607.465063879
644,13,prune,27,1001,89.8508031197047,629365,56587.5408960171,0.295517315535572,0.296106825844622,1500341,134517.614260759
645,13,prune,28,1001,89.6703024650117,630366,56677.2111984821,0.295987333462929,0.296576045538834,1499340,134427.943958294
646,13,prune,29,1000,89.6683239572166,631366,56766.8795224393,0.296456881841907,0.297045254880066,1498340,134338.275634337
647,13,prune,30,1000,90.8982954163802,632366,56857.7778178557,0.296926430220885,0.297520900319049,1497340,134247.377338921
648,13,prune,31,1000,89.992094766422,633366,56947.7699126221,0.297395978599863,0.297991803862664,1496340,134157.385244154
649,13,prune,32,1000,89.9832223559095,634366,57037.753134978,0.297865526978841,0.298462660979428,1495340,134067.402021798
650,13,prune,33,1000,90.2835640493872,635366,57128.0366990274,0.298335075357819,0.298935089700544,1494340,133977.118457749
651,13,prune,34,1001,90.8422253357665,636367,57218.8789243632,0.298805093285176,0.299410441740426,1493339,133886.276232413
652,13,prune,35,1000,89.9334443336638,637367,57308.8123686968,0.299274641664155,0.299881038382678,1492339,133796.34278808
653,13,prune,36,1000,90.2219703197851,638367,57399.0343390166,0.299744190043133,0.300353144800978,1491339,133706.12081776
654,13,prune,37,1000,89.4672677078623,639367,57488.5016067245,0.300213738422111,0.300821302070908,1490339,133616.653550052
655,13,prune,38,1000,89.8780484673662,640367,57578.3796551919,0.300683286801089,0.301291608842035,1489339,133526.775501585
656,13,prune,39,1000,90.022381284367,641367,57668.4020364762,0.301152835180067,0.301762670866555,1488339,133436.7531203
657,13,prune,40,1000,90.1555682407646,642367,57758.557604717,0.301622383559045,0.302234429821287,1487339,133346.597552059
658,13,prune,41,1000,90.4513040212609,643367,57849.0089087383,0.302091931938023,0.302707736278913,1486339,133256.146248038
659,13,prune,42,1000,89.6209429091123,644367,57938.6298516474,0.302561480317002,0.30317669768833,1485339,133166.525305129
660,13,prune,43,1000,89.5972567281202,645367,58028.2271083755,0.30303102869598,0.303645535154565,1484339,133076.928048401
661,13,prune,44,1000,89.7034714911552,646367,58117.9305798666,0.303500577074958,0.304114928413043,1483339,132987.22457691
662,13,prune,45,1000,90.0305777204529,647367,58207.9611575871,0.303970125453936,0.304586033327228,1482339,132897.193999189
663,13,prune,46,1000,89.8687746358491,648367,58297.8299322229,0.304439673832914,0.30505629157098,1481339,132807.325224554
664,13,prune,47,1000,89.7439230772666,649367,58387.5738553002,0.304909222211892,0.305525896501332,1480339,132717.581301476
665,13,prune,48,1000,89.9582162459653,650367,58477.5320715462,0.30537877059087,0.305996622768094,1479339,132627.62308523
666,13,prune,49,1000,89.6443958159775,651367,58567.1764673621,0.305848318969848,0.306465706900034,1478339,132537.978689414
667,13,prune,50,1000,89.9080372656967,652367,58657.0845046278,0.306317867348827,0.306936170594181,1477339,132448.070652149
668,13,fragmentation,,19,1.70194638088775,652386,58658.7864510087,0.306326788768027,0.306945076405118,1477320,132446.368705768
669,13,distance,,1,0.0899238860031366,652387,58658.8763748947,0.306327258316406,0.306945546951744,1477319,132446.278781882
670,14,prune,1,1003,90.4462879004116,653390,58749.3226627951,0.306798215340521,0.307418827161408,1476316,132355.832493981
671,14,prune,2,1000,90.1087274545352,654390,58839.4313902497,0.307267763719499,0.307890341011365,1475316,132265.723766527
672,14,prune,3,1000,90.2643302174554,655390,58929.6957204671,0.307737312098477,0.3083626690872,1474316,132175.459436309
673,14,prune,4,1000,90.3797195689843,656390,59020.0754400361,0.308206860477456,0.308835600963344,1473316,132085.07971674
674,14,prune,5,1000,91.3026697505862,657390,59111.3781097867,0.308676408856434,0.309313362380484,1472316,131993.77704699
675,14,prune,6,1000,91.4778078525012,658390,59202.8559176392,0.309145957235412,0.309792040246487,1471316,131902.299239137
676,14,prune,7,1000,91.4195567276192,659390,59294.2754743668,0.30961550561439,0.310270413300592,1470316,131810.87968241
677,14,prune,8,1000,91.3356825026064,660390,59385.6111568694,0.310085053993368,0.310748347464261,1469316,131719.543999907
678,14,prune,9,1000,91.3652438390464,661390,59476.9764007085,0.310554602372346,0.311226436314162,1468316,131628.178756068
679,14,prune,10,1000,91.2400139230266,662390,59568.2164146315,0.311024150751324,0.311703869870824,1467316,131536.938742145
680,14,prune,11,1000,91.1314099385628,663390,59659.3478245701,0.311493699130303,0.312180735133113,1466316,131445.807332206
681,14,prune,12,1000,91.0817743659037,664390,59750.429598936,0.311963247509281,0.312657340666287,1465316,131354.725557841
682,14,prune,13,1000,91.0130435368823,665390,59841.4426424729,0.312432795888259,0.313133586550195,1464316,131263.712514304
683,14,prune,14,1000,90.4685249534726,666390,59931.9111674263,0.312902344267237,0.313606983120158,1463316,131173.24398935
684,14,prune,15,1000,89.7441351005867,667390,60021.6553025269,0.313371892646215,0.314076589159969,1462316,131083.49985425
685,14,prune,16,1000,89.2528087388564,668390,60110.9081112658,0.313841441025193,0.314543624225902,1461316,130994.247045511
686,14,prune,17,1000,89.0635090798689,669390,60199.9716203456,0.314310989404171,0.315009668739493,1460316,130905.183536431
687,14,prune,18,1000,90.5039347513928,670390,60290.475555097,0.314780537783149,0.315483250599057,1459316,130814.679601679
688,14,prune,19,1000,91.3919870381286,671390,60381.8675421352,0.315250086162128,0.315961479388663,1458316,130723.287614641
689,14,prune,20,1000,91.8614804084195,672390,60473.7290225436,0.315719634541106,0.316442164906189,1457316,130631.426134233
690,14,prune,21,1000,92.2364666964193,673390,60565.96548924,0.316189182920084,0.316924812622421,1456316,130539.189667536
691,14,prune,22,1000,92.2438958294175,674390,60658.2093850694,0.316658731299062,0.317407499213234,1455316,130446.945771707
692,14,prune,23,1001,92.1685413570422,675391,60750.3779264265,0.317128749226419,0.3178897914951,1454315,130354.77723035
693,14,prune,24,1000,91.958934690576,676391,60842.336861117,0.317598297605397,0.318370986963716,1453315,130262.818295659
694,14,prune,25,1000,91.8803821186636,677391,60934.2172432357,0.318067845984375,0.318851771388622,1452315,130170.937913541
695,14,prune,26,1000,91.8126008258864,678391,61026.0298440616,0.318537394363353,0.31933220113292,1451315,130079.125312715
696,14,prune,27,1000,91.7168565363655,679391,61117.746700598,0.319006942742332,0.319812129874042,1450315,129987.408456179
697,14,prune,28,1001,91.743031914351,680392,61209.4897325123,0.319476960669689,0.32029219558362,1449314,129895.665424264
698,14,prune,29,1000,91.5921276416656,681392,61301.081860154,0.319946509048667,0.320771471653209,1448314,129804.073296623
699,14,prune,30,1000,91.5503031616191,682392,61392.6321633156,0.320416057427645,0.321250528866953,1447314,129712.522993461
700,14,prune,31,1000,91.4432414401208,683392,61484.0754047557,0.320885605806623,0.321729025856556,1446314,129621.079752021
701,14,prune,32,1000,91.3417398967532,684392,61575.4171446525,0.321355154185601,0.32220699171688,1445314,129529.738012124
702,14,prune,33,1000,91.2773769962701,685392,61666.6945216487,0.321824702564579,0.322684620784088,1444314,129438.460635128
703,14,prune,34,1000,90.8542210110994,686392,61757.5487426598,0.322294250943557,0.323160035593995,1443314,129347.606414117
704,14,prune,35,1000,90.4784871138598,687392,61848.0272297737,0.322763799322536,0.323633484293166,1442314,129257.127927003
705,14,prune,36,1000,90.1879129460883,688392,61938.2151427198,0.323233347701514,0.324105412498724,1441314,129166.940014057
706,14,prune,37,1000,90.0069934223047,689392,62028.2221361421,0.323702896080492,0.324576394002852,1440314,129076.933020634
707,14,prune,38,1000,89.608410216318,690392,62117.8305463584,0.32417244445947,0.325045289832181,1439314,128987.324610418
708,14,prune,39,1000,89.1538505458222,691392,62206.9843969042,0.324641992838448,0.325511807077479,1438314,128898.170759872
709,14,prune,40,1000,88.6105116695665,692392,62295.5949085738,0.325111541217426,0.32597548118191,1437314,128809.560248203
710,14,prune,41,1000,88.3616596315935,693392,62383.9565682054,0.325581089596404,0.326437853113003,1436314,128721.198588571
711,14,prune,42,1000,87.6163353547515,694392,62471.5729035601,0.326050637975383,0.326896324969939,1435314,128633.582253216
712,14,prune,43,1000,87.1292176692289,695392,62558.7021212294,0.326520186354361,0.327352247875826,1434314,128546.453035547
713,14,prune,44,1000,86.8337028640337,696392,62645.5358240934,0.326989734733339,0.327806624435123,1433314,128459.619332683
714,14,prune,45,1000,86.6319983957138,697392,62732.1678224891,0.327459283112317,0.328259945531169,1432314,128372.987334287
715,14,prune,46,1000,86.513364752062,698392,62818.6811872412,0.327928831491295,0.328712645850431,1431314,128286.473969535
716,14,prune,47,1000,86.4607526980898,699392,62905.1419399393,0.328398379870273,0.329165070865482,1430314,128200.013216837
717,14,prune,48,1001,86.5155235665116,700393,62991.6574635058,0.32886839779763,0.329617782481218,1429313,128113.497693271
718,14,prune,49,1000,86.4030382082382,701393,63078.060501714,0.329337946176608,0.330069905492433,1428313,128027.094655062
719,14,prune,50,1000,86.3843887341998,702393,63164.4448904482,0.329807494555587,0.33052193091615,1427313,127940.710266328
720,14,fragmentation,,17,1.46602973806155,702410,63165.9109201863,0.329815476878029,0.330529602241065,1427296,127939.24423659
721,15,prune,1,1003,89.931766798509,703413,63255.8426869848,0.330286433902144,0.331000190105242,1426293,127849.312469792
722,15,prune,2,1000,89.8791178922,704413,63345.721804877,0.330755982281122,0.33147050247237,1425293,127759.433351899
723,15,prune,3,1001,88.8414017053034,705414,63434.5632065823,0.33122600020848,0.331935384759991,1424292,127670.591950194
724,15,prune,4,1001,88.191865941407,706415,63522.7550725237,0.331696018135837,0.332396868208038,1423291,127582.400084253
725,15,prune,5,1002,87.7644968906928,707417,63610.5195694144,0.332166505611573,0.332856115352987,1422289,127494.635587362
726,15,prune,6,1005,87.1647976105222,708422,63697.6843670249,0.332638401732446,0.333312224438788,1421284,127407.470789752
727,15,prune,7,1000,86.6850426424896,709422,63784.3694096674,0.333107950111424,0.33376582310059,1420284,127320.785747109
728,15,prune,8,1000,88.410725866661,710422,63872.7801355341,0.333577498490402,0.334228451781612,1419284,127232.375021242
729,15,prune,9,1001,87.3740962939092,711423,63960.154231828,0.334047516417759,0.334685656069074,1418283,127145.000924949
730,15,prune,10,1003,86.8324170617188,712426,64046.9866488897,0.334518473441874,0.335140025900126,1417280,127058.168507887
731,15,prune,11,1002,86.5127650464846,713428,64133.4994139362,0.33498896091761,0.335592723081296,1416278,126971.65574284
732,15,prune,12,1000,86.3341713219768,714428,64219.8335852581,0.335458509296588,0.336044485731294,1415278,126885.321571518
733,15,prune,13,1000,88.9140063713107,715428,64308.7475916295,0.335928057675567,0.336509747938891,1414278,126796.407565147
734,15,prune,14,1002,87.9196226146554,716430,64396.6672142441,0.336398545151303,0.336969806813506,1413276,126708.487942532
735,15,prune,15,1002,86.8191131568032,717432,64483.4863274009,0.336869032627039,0.337424107028933,1412274,126621.668829376
736,15,prune,16,1000,86.2937116976003,718432,64569.7800390985,0.337338581006017,0.337875657964996,1411274,126535.375117678
737,15,prune,17,1000,89.5895602068212,719432,64659.3695993053,0.337808129384995,0.338344455157481,1410274,126445.785557471
738,15,prune,18,1000,88.107287978421,720432,64747.4768872838,0.338277677763973,0.338805496032627,1409274,126357.678269493
739,15,prune,19,1000,86.7986724182561,721432,64834.275559702,0.338747226142951,0.339259689287367,1408274,126270.879597074
740,15,prune,20,1001,88.9853551114529,722433,64923.2609148135,0.339217244070308,0.33972532484303,1407273,126181.894241963
741,15,prune,21,1000,87.4930398533799,723433,65010.7539546668,0.339686792449286,0.34018315152898,1406273,126094.40120211
742,15,prune,22,1001,86.7061681790411,724434,65097.4601228459,0.340156810376644,0.340636860734824,1405272,126007.695033931
743,15,prune,23,1000,86.2939736282219,725434,65183.7540964741,0.340626358755622,0.341088413041498,1404272,125921.401060302
744,15,prune,24,1000,89.9758095748274,726434,65273.7299060489,0.3410959071346,0.341559231369245,1403272,125831.425250728
745,15,prune,25,1000,88.1505664478902,727434,65361.8804724968,0.341565455513578,0.342020498708557,1402272,125743.27468428
746,15,prune,26,1000,86.595220232486,728434,65448.4756927293,0.342035003892556,0.342473627354728,1401272,125656.679464047
747,15,prune,27,1000,86.2109377373507,729434,65534.6866304667,0.342504552271534,0.342924745157733,1400272,125570.46852631
748,15,prune,28,1000,86.1289897643558,730434,65620.815620231,0.342974100650512,0.343375434149842,1399272,125484.339536545
749,15,prune,29,1000,88.585639234648,731434,65709.4012594657,0.343443649029491,0.343838978103756,1398272,125395.753897311
750,15,prune,30,1000,87.1375006529346,732434,65796.5387601186,0.343913197408469,0.344294944352188,1397272,125308.616396658
751,15,prune,31,1000,86.2844120594562,733434,65882.8231721781,0.344382745787447,0.344746446625838,1396272,125222.331984598
752,15,prune,32,1000,86.1120640815866,734434,65968.9352362596,0.344852294166425,0.345197047050567,1395272,125136.219920517
753,15,prune,33,1000,86.0694194518818,735434,66055.0046557115,0.345321842545403,0.345647424327837,1394272,125050.150501065
754,15,prune,34,1000,86.054276168475,736434,66141.05893188,0.345791390924381,0.346097722364528,1393272,124964.096224896
755,15,prune,35,1000,86.0400797500722,737434,66227.0990116301,0.346260939303359,0.346547946115318,1392272,124878.056145146
756,15,prune,36,1000,86.0274966230878,738434,66313.1265082532,0.346730487682337,0.346998104022113,1391272,124792.028648523
757,15,prune,37,1000,86.0166822795391,739434,66399.1431905327,0.347200036061316,0.347448205340463,1390272,124706.011966244
758,15,prune,38,1000,86.0039654001987,740434,66485.1471559329,0.347669584440294,0.347898240114929,1389272,124620.008000844
759,15,prune,39,1000,85.9899815596572,741434,66571.1371374926,0.348139132819272,0.348348201715855,1388272,124534.018019284
760,15,prune,40,1000,85.9793745787346,742434,66657.1165120713,0.34860868119825,0.348798107813408,1387272,124448.038644705
761,15,prune,41,1000,85.9670164853423,743434,66743.0835285566,0.349078229577228,0.349247949244502,1386272,124362.07162822
762,15,prune,42,1000,86.8939525571121,744434,66829.9774811138,0.349547777956206,0.349702641073647,1385272,124275.177675663
763,15,prune,43,1000,86.5222661126331,745434,66916.4997472264,0.350017326335184,0.350155387971247,1384272,124188.65540955
764,15,prune,44,1000,86.3842310211916,746434,67002.8839782476,0.350486874714162,0.350607412569695,1383272,124102.271178529
765,15,prune,45,1000,86.2317842199426,747434,67089.1157624675,0.350956423093141,0.351058639456533,1382272,124016.039394309
766,15,prune,46,1000,86.1722631361125,748434,67175.2880256036,0.351425971472119,0.351509554886132,1381272,123929.867131173
767,15,prune,47,1000,86.137583723087,749434,67261.4256093267,0.351895519851097,0.35196028884803,1380272,123843.72954745
768,15,prune,48,1000,86.1219669992881,750434,67347.547576326,0.352365068230075,0.352410941091967,1379272,123757.60758045
769,15,prune,49,1000,86.0936357474673,751434,67433.6412120735,0.352834616609053,0.352861445086361,1378272,123671.513944703
