genlength_idx,GenLength,bird_sigma_model_group,curve,curve_probability,p_target,K,p_eval,persistence_horizon_years,quasi_extinction_abundance,cap_factor,r_buffer,n_draws,reps,chunk_size,base_seed,posterior_rm_seed,posterior_sigma_seed,demographic_uncertainty,residual_growth_seed,residual_environmental_variation_seed,bird_model_signature,grid_signature,posterior_sampling,posterior_rm_md5,posterior_sigma_md5,simulator_contract
12,4.23742942927806,Other,q84,0.84,0.7,3529,0.696,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.725,3612,0.722128,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.75,3704,0.750064,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.775,3806,0.775264,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.8,3923,0.804064,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.825,4058,0.8316,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.85,4217,0.858864,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.875,4413,0.8856,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.9,4662,0.910464,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.925,5001,0.936,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.95,5519,0.96,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.975,6532,0.9832,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q84,0.84,0.99,8173,0.9948,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q975,0.975,0.025,1934,0.0380199999999999,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q975,0.975,0.05,2007,0.0632399999999998,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q975,0.975,0.075,2059,0.0888399999999998,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q975,0.975,0.1,2103,0.11021,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q975,0.975,0.125,2142,0.13463,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
12,4.23742942927806,Other,q975,0.975,0.15,2178,0.15842,1000,500,1.1,0.8,1500,2500,25,123,9124,10124,coefficients_only,,,"FruiNect:Other,Invertebrate:Other,Omnivore:Other,PlantSeed:Other,VertFishScav:VertFishScav","curves=q50:0.500000000000000000,q16:0.160000000000000003,q025:0.025000000000000001,q84:0.839999999999999969,q975:0.974999999999999978|anchors=0.025000000000000001,0.160000000000000003,0.500000000000000000,0.839999999999999969,0.974999999999999978|targets=0.025000000000000001,0.050000000000000003,0.075000000000000011,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.175000000000000017,0.200000000000000011,0.225000000000000006,0.250000000000000000,0.275000000000000022,0.300000000000000044,0.325000000000000067,0.350000000000000033,0.375000000000000056,0.400000000000000022,0.425000000000000044,0.450000000000000067,0.475000000000000033,0.500000000000000000,0.525000000000000022,0.550000000000000044,0.575000000000000067,0.600000000000000089,0.625000000000000111,0.650000000000000022,0.675000000000000044,0.700000000000000067,0.725000000000000089,0.750000000000000111,0.775000000000000022,0.800000000000000044,0.825000000000000067,0.850000000000000089,0.875000000000000111,0.900000000000000022,0.925000000000000044,0.950000000000000067,0.974999999999999978,0.989999999999999991|start_k=512|rel_tol=0.01|rounding=round|max_k=10000000000000",independent_without_replacement,c7ab88d00390bbbcd8a46940c4f0d2f1,9f134d1d28b233ce175fdff98f7ae525,initial-threshold-v4-validated-quantiles
